idService,app,time,action
87,6,1300,nop
85,5,1300,nop
83,4,1300,nop
81,3,1300,nop
79,2,1300,nop
77,1,1300,nop
75,1,1300,nop
73,2,1300,nop
71,3,1300,nop
4,3,1300,nop
3,2,1300,nop
2,1,1300,nop
147,5,1500,nop
145,4,1500,nop
143,4,1500,nop
141,6,1500,nop
139,3,1500,nop
137,1,1500,nop
135,1,1500,nop
133,2,1500,nop
131,5,1500,nop
129,4,1500,nop
127,3,1500,nop
125,3,1500,nop
119,5,1500,nop
117,4,1500,nop
115,1,1500,nop
113,1,1500,nop
111,3,1500,nop
109,6,1500,nop
107,5,1500,nop
105,3,1500,nop
103,2,1500,nop
101,1,1500,nop
99,1,1500,nop
97,2,1500,nop
95,3,1500,nop
93,4,1500,none
87,6,1500,nop
85,5,1500,nop
83,4,1500,nop
81,3,1500,nop
79,2,1500,nop
77,1,1500,nop
75,1,1500,nop
73,2,1500,nop
71,3,1500,nop
4,3,1500,nop
3,2,1500,nop
2,1,1500,nop
147,5,1700,nop
145,4,1700,nop
143,4,1700,nop
141,6,1700,nop
139,3,1700,nop
137,1,1700,nop
135,1,1700,nop
133,2,1700,nop
131,5,1700,nop
129,4,1700,nop
127,3,1700,nop
125,3,1700,nop
119,5,1700,nop
117,4,1700,nop
115,1,1700,nop
113,1,1700,nop
111,3,1700,nop
109,6,1700,nop
107,5,1700,nop
105,3,1700,nop
103,2,1700,nop
101,1,1700,nop
99,1,1700,nop
97,2,1700,nop
95,3,1700,nop
93,4,1700,none
87,6,1700,nop
85,5,1700,nop
83,4,1700,nop
81,3,1700,nop
79,2,1700,nop
77,1,1700,nop
75,1,1700,nop
73,2,1700,nop
71,3,1700,nop
4,3,1700,nop
3,2,1700,nop
2,1,1700,nop
147,5,1900,nop
145,4,1900,nop
143,4,1900,nop
141,6,1900,nop
139,3,1900,nop
137,1,1900,nop
135,1,1900,nop
133,2,1900,nop
131,5,1900,nop
129,4,1900,nop
127,3,1900,nop
125,3,1900,nop
119,5,1900,nop
117,4,1900,nop
115,1,1900,nop
113,1,1900,nop
111,3,1900,nop
109,6,1900,nop
107,5,1900,nop
105,3,1900,nop
103,2,1900,nop
101,1,1900,nop
99,1,1900,nop
97,2,1900,nop
95,3,1900,nop
93,4,1900,none
87,6,1900,nop
85,5,1900,nop
83,4,1900,nop
81,3,1900,nop
79,2,1900,nop
77,1,1900,nop
75,1,1900,nop
73,2,1900,nop
71,3,1900,nop
4,3,1900,nop
3,2,1900,nop
2,1,1900,nop
147,5,2100,nop
145,4,2100,nop
143,4,2100,nop
141,6,2100,replicate
139,3,2100,nop
137,1,2100,nop
135,1,2100,nop
133,2,2100,nop
131,5,2100,nop
129,4,2100,nop
127,3,2100,nop
125,3,2100,nop
119,5,2100,nop
117,4,2100,nop
115,1,2100,nop
113,1,2100,nop
111,3,2100,nop
109,6,2100,replicate
107,5,2100,nop
105,3,2100,nop
103,2,2100,nop
101,1,2100,replicate
99,1,2100,nop
97,2,2100,nop
95,3,2100,nop
93,4,2100,none
87,6,2100,nop
85,5,2100,nop
83,4,2100,nop
81,3,2100,nop
79,2,2100,nop
77,1,2100,nop
75,1,2100,nop
73,2,2100,nop
71,3,2100,nop
4,3,2100,nop
3,2,2100,nop
2,1,2100,nop
154,1,2300,nop
152,6,2300,migrate
150,6,2300,migrate
147,5,2300,nop
145,4,2300,nop
143,4,2300,nop
141,6,2300,nop
139,3,2300,nop
137,1,2300,nop
135,1,2300,undeploy
133,2,2300,nop
131,5,2300,nop
129,4,2300,nop
127,3,2300,nop
125,3,2300,nop
119,5,2300,nop
117,4,2300,nop
115,1,2300,nop
113,1,2300,nop
111,3,2300,nop
109,6,2300,undeploy
107,5,2300,nop
105,3,2300,nop
103,2,2300,nop
101,1,2300,nop
99,1,2300,nop
97,2,2300,nop
95,3,2300,nop
93,4,2300,none
87,6,2300,nop
85,5,2300,nop
83,4,2300,nop
81,3,2300,nop
79,2,2300,nop
77,1,2300,nop
75,1,2300,nop
73,2,2300,nop
71,3,2300,nop
4,3,2300,nop
3,2,2300,nop
2,1,2300,nop
158,6,2500,migrate
156,6,2500,migrate
154,1,2500,nop
147,5,2500,nop
145,4,2500,nop
143,4,2500,nop
141,6,2500,nop
139,3,2500,nop
137,1,2500,nop
133,2,2500,nop
131,5,2500,nop
129,4,2500,nop
127,3,2500,nop
125,3,2500,nop
119,5,2500,nop
117,4,2500,nop
115,1,2500,nop
113,1,2500,nop
111,3,2500,nop
107,5,2500,nop
105,3,2500,nop
103,2,2500,nop
101,1,2500,nop
99,1,2500,nop
97,2,2500,nop
95,3,2500,nop
93,4,2500,none
87,6,2500,nop
85,5,2500,nop
83,4,2500,nop
81,3,2500,nop
79,2,2500,nop
77,1,2500,nop
75,1,2500,nop
73,2,2500,nop
71,3,2500,nop
4,3,2500,nop
3,2,2500,nop
2,1,2500,nop
162,6,2700,migrate
160,6,2700,migrate
154,1,2700,nop
147,5,2700,nop
145,4,2700,nop
143,4,2700,nop
141,6,2700,nop
139,3,2700,nop
137,1,2700,nop
133,2,2700,nop
131,5,2700,nop
129,4,2700,nop
127,3,2700,nop
125,3,2700,nop
119,5,2700,nop
117,4,2700,nop
115,1,2700,nop
113,1,2700,nop
111,3,2700,nop
107,5,2700,nop
105,3,2700,nop
103,2,2700,nop
101,1,2700,nop
99,1,2700,nop
97,2,2700,nop
95,3,2700,nop
93,4,2700,none
87,6,2700,nop
85,5,2700,nop
83,4,2700,nop
81,3,2700,nop
79,2,2700,nop
77,1,2700,nop
75,1,2700,nop
73,2,2700,nop
71,3,2700,nop
4,3,2700,nop
3,2,2700,nop
2,1,2700,nop
166,6,2900,nop
164,6,2900,nop
154,1,2900,nop
147,5,2900,nop
145,4,2900,nop
143,4,2900,nop
141,6,2900,nop
139,3,2900,nop
137,1,2900,nop
133,2,2900,nop
131,5,2900,nop
129,4,2900,nop
127,3,2900,nop
125,3,2900,nop
119,5,2900,nop
117,4,2900,nop
115,1,2900,nop
113,1,2900,nop
111,3,2900,nop
107,5,2900,nop
105,3,2900,nop
103,2,2900,nop
101,1,2900,nop
99,1,2900,nop
97,2,2900,nop
95,3,2900,nop
93,4,2900,none
87,6,2900,nop
85,5,2900,nop
83,4,2900,nop
81,3,2900,nop
79,2,2900,nop
77,1,2900,nop
75,1,2900,nop
73,2,2900,nop
71,3,2900,nop
4,3,2900,nop
3,2,2900,nop
2,1,2900,nop
166,6,3100,nop
164,6,3100,nop
154,1,3100,nop
147,5,3100,nop
145,4,3100,nop
143,4,3100,nop
141,6,3100,nop
139,3,3100,nop
137,1,3100,nop
133,2,3100,nop
131,5,3100,nop
129,4,3100,nop
127,3,3100,nop
125,3,3100,nop
119,5,3100,nop
117,4,3100,nop
115,1,3100,nop
113,1,3100,nop
111,3,3100,nop
107,5,3100,nop
105,3,3100,nop
103,2,3100,nop
101,1,3100,nop
99,1,3100,nop
97,2,3100,nop
95,3,3100,nop
93,4,3100,none
87,6,3100,nop
85,5,3100,nop
83,4,3100,nop
81,3,3100,nop
79,2,3100,nop
77,1,3100,nop
75,1,3100,nop
73,2,3100,nop
71,3,3100,nop
4,3,3100,nop
3,2,3100,nop
2,1,3100,nop
166,6,3300,nop
164,6,3300,nop
154,1,3300,nop
147,5,3300,nop
145,4,3300,nop
143,4,3300,nop
141,6,3300,nop
139,3,3300,nop
137,1,3300,nop
133,2,3300,nop
131,5,3300,nop
129,4,3300,nop
127,3,3300,nop
125,3,3300,nop
119,5,3300,nop
117,4,3300,nop
115,1,3300,nop
113,1,3300,nop
111,3,3300,nop
107,5,3300,nop
105,3,3300,nop
103,2,3300,nop
101,1,3300,nop
99,1,3300,nop
97,2,3300,nop
95,3,3300,nop
93,4,3300,none
87,6,3300,nop
85,5,3300,nop
83,4,3300,nop
81,3,3300,nop
79,2,3300,nop
77,1,3300,nop
75,1,3300,nop
73,2,3300,nop
71,3,3300,nop
4,3,3300,nop
3,2,3300,nop
2,1,3300,nop
166,6,3500,nop
164,6,3500,nop
154,1,3500,nop
147,5,3500,nop
145,4,3500,nop
143,4,3500,nop
141,6,3500,nop
139,3,3500,nop
137,1,3500,nop
133,2,3500,nop
131,5,3500,nop
129,4,3500,nop
127,3,3500,nop
125,3,3500,nop
119,5,3500,nop
117,4,3500,nop
115,1,3500,nop
113,1,3500,nop
111,3,3500,nop
107,5,3500,nop
105,3,3500,nop
103,2,3500,nop
101,1,3500,nop
99,1,3500,nop
97,2,3500,nop
95,3,3500,nop
93,4,3500,none
87,6,3500,nop
85,5,3500,nop
83,4,3500,nop
81,3,3500,nop
79,2,3500,nop
77,1,3500,nop
75,1,3500,nop
73,2,3500,nop
71,3,3500,nop
4,3,3500,nop
3,2,3500,nop
2,1,3500,nop
166,6,3700,nop
164,6,3700,nop
154,1,3700,nop
147,5,3700,nop
145,4,3700,nop
143,4,3700,nop
141,6,3700,nop
139,3,3700,nop
137,1,3700,nop
133,2,3700,nop
131,5,3700,nop
129,4,3700,nop
127,3,3700,nop
125,3,3700,nop
119,5,3700,nop
117,4,3700,nop
115,1,3700,nop
113,1,3700,nop
111,3,3700,nop
107,5,3700,nop
105,3,3700,nop
103,2,3700,nop
101,1,3700,nop
99,1,3700,nop
97,2,3700,nop
95,3,3700,nop
93,4,3700,none
87,6,3700,nop
85,5,3700,nop
83,4,3700,nop
81,3,3700,nop
79,2,3700,nop
77,1,3700,nop
75,1,3700,nop
73,2,3700,nop
71,3,3700,nop
4,3,3700,nop
3,2,3700,nop
2,1,3700,nop
166,6,3900,nop
164,6,3900,nop
154,1,3900,nop
147,5,3900,nop
145,4,3900,nop
143,4,3900,nop
141,6,3900,nop
139,3,3900,nop
137,1,3900,nop
133,2,3900,nop
131,5,3900,nop
129,4,3900,nop
127,3,3900,nop
125,3,3900,nop
119,5,3900,nop
117,4,3900,nop
115,1,3900,nop
113,1,3900,nop
111,3,3900,nop
107,5,3900,nop
105,3,3900,nop
103,2,3900,nop
101,1,3900,nop
99,1,3900,nop
97,2,3900,nop
95,3,3900,nop
93,4,3900,none
87,6,3900,nop
85,5,3900,nop
83,4,3900,nop
81,3,3900,nop
79,2,3900,nop
77,1,3900,nop
75,1,3900,nop
73,2,3900,nop
71,3,3900,nop
4,3,3900,nop
3,2,3900,nop
2,1,3900,nop
166,6,4100,nop
164,6,4100,nop
154,1,4100,nop
147,5,4100,nop
145,4,4100,nop
143,4,4100,nop
141,6,4100,replicate
139,3,4100,nop
137,1,4100,nop
133,2,4100,nop
131,5,4100,nop
129,4,4100,nop
127,3,4100,nop
125,3,4100,nop
119,5,4100,nop
117,4,4100,nop
115,1,4100,nop
113,1,4100,nop
111,3,4100,nop
107,5,4100,nop
105,3,4100,nop
103,2,4100,nop
101,1,4100,nop
99,1,4100,nop
97,2,4100,nop
95,3,4100,nop
93,4,4100,none
87,6,4100,nop
85,5,4100,nop
83,4,4100,nop
81,3,4100,nop
79,2,4100,nop
77,1,4100,nop
75,1,4100,nop
73,2,4100,nop
71,3,4100,nop
4,3,4100,nop
3,2,4100,nop
2,1,4100,nop
168,6,4300,migrate
166,6,4300,undeploy
164,6,4300,nop
154,1,4300,nop
147,5,4300,nop
145,4,4300,nop
143,4,4300,nop
141,6,4300,nop
139,3,4300,nop
137,1,4300,nop
133,2,4300,nop
131,5,4300,nop
129,4,4300,nop
127,3,4300,nop
125,3,4300,nop
119,5,4300,nop
117,4,4300,nop
115,1,4300,nop
113,1,4300,nop
111,3,4300,nop
107,5,4300,nop
105,3,4300,nop
103,2,4300,nop
101,1,4300,nop
99,1,4300,nop
97,2,4300,nop
95,3,4300,nop
93,4,4300,none
87,6,4300,nop
85,5,4300,nop
83,4,4300,nop
81,3,4300,nop
79,2,4300,nop
77,1,4300,nop
75,1,4300,nop
73,2,4300,nop
71,3,4300,nop
4,3,4300,nop
3,2,4300,nop
2,1,4300,nop
170,6,4500,nop
164,6,4500,nop
154,1,4500,nop
147,5,4500,nop
145,4,4500,nop
143,4,4500,nop
141,6,4500,nop
139,3,4500,nop
137,1,4500,nop
133,2,4500,nop
131,5,4500,nop
129,4,4500,nop
127,3,4500,nop
125,3,4500,nop
119,5,4500,nop
117,4,4500,nop
115,1,4500,nop
113,1,4500,nop
111,3,4500,nop
107,5,4500,nop
105,3,4500,nop
103,2,4500,nop
101,1,4500,nop
99,1,4500,nop
97,2,4500,nop
95,3,4500,nop
93,4,4500,none
87,6,4500,nop
85,5,4500,nop
83,4,4500,nop
81,3,4500,nop
79,2,4500,nop
77,1,4500,nop
75,1,4500,nop
73,2,4500,nop
71,3,4500,nop
4,3,4500,nop
3,2,4500,nop
2,1,4500,nop
170,6,4700,nop
164,6,4700,nop
154,1,4700,nop
147,5,4700,nop
145,4,4700,nop
143,4,4700,nop
141,6,4700,nop
139,3,4700,nop
137,1,4700,nop
133,2,4700,nop
131,5,4700,nop
129,4,4700,nop
127,3,4700,nop
125,3,4700,nop
119,5,4700,nop
117,4,4700,nop
115,1,4700,nop
113,1,4700,nop
111,3,4700,nop
107,5,4700,nop
105,3,4700,nop
103,2,4700,nop
101,1,4700,nop
99,1,4700,nop
97,2,4700,nop
95,3,4700,nop
93,4,4700,none
87,6,4700,nop
85,5,4700,nop
83,4,4700,nop
81,3,4700,nop
79,2,4700,nop
77,1,4700,nop
75,1,4700,nop
73,2,4700,nop
71,3,4700,nop
4,3,4700,nop
3,2,4700,nop
2,1,4700,nop
170,6,4900,nop
164,6,4900,nop
154,1,4900,nop
147,5,4900,nop
145,4,4900,nop
143,4,4900,nop
141,6,4900,nop
139,3,4900,nop
137,1,4900,nop
133,2,4900,nop
131,5,4900,nop
129,4,4900,nop
127,3,4900,nop
125,3,4900,nop
119,5,4900,nop
117,4,4900,nop
115,1,4900,nop
113,1,4900,nop
111,3,4900,nop
107,5,4900,nop
105,3,4900,nop
103,2,4900,nop
101,1,4900,nop
99,1,4900,nop
97,2,4900,nop
95,3,4900,nop
93,4,4900,none
87,6,4900,nop
85,5,4900,nop
83,4,4900,nop
81,3,4900,nop
79,2,4900,nop
77,1,4900,nop
75,1,4900,nop
73,2,4900,nop
71,3,4900,nop
4,3,4900,nop
3,2,4900,nop
2,1,4900,nop
170,6,5100,nop
164,6,5100,nop
154,1,5100,nop
147,5,5100,nop
145,4,5100,nop
143,4,5100,nop
141,6,5100,nop
139,3,5100,nop
137,1,5100,nop
133,2,5100,nop
131,5,5100,nop
129,4,5100,nop
127,3,5100,nop
125,3,5100,nop
119,5,5100,nop
117,4,5100,nop
115,1,5100,nop
113,1,5100,nop
111,3,5100,nop
107,5,5100,nop
105,3,5100,nop
103,2,5100,nop
101,1,5100,nop
99,1,5100,nop
97,2,5100,nop
95,3,5100,nop
93,4,5100,none
87,6,5100,nop
85,5,5100,nop
83,4,5100,nop
81,3,5100,nop
79,2,5100,nop
77,1,5100,nop
75,1,5100,nop
73,2,5100,nop
71,3,5100,nop
4,3,5100,nop
3,2,5100,nop
2,1,5100,nop
170,6,5300,nop
164,6,5300,nop
154,1,5300,nop
147,5,5300,nop
145,4,5300,nop
143,4,5300,nop
141,6,5300,nop
139,3,5300,nop
137,1,5300,nop
133,2,5300,nop
131,5,5300,nop
129,4,5300,nop
127,3,5300,nop
125,3,5300,nop
119,5,5300,nop
117,4,5300,nop
115,1,5300,nop
113,1,5300,nop
111,3,5300,nop
107,5,5300,nop
105,3,5300,nop
103,2,5300,nop
101,1,5300,nop
99,1,5300,nop
97,2,5300,nop
95,3,5300,nop
93,4,5300,none
87,6,5300,nop
85,5,5300,nop
83,4,5300,nop
81,3,5300,nop
79,2,5300,nop
77,1,5300,nop
75,1,5300,nop
73,2,5300,nop
71,3,5300,nop
4,3,5300,nop
3,2,5300,nop
2,1,5300,nop
170,6,5500,nop
164,6,5500,nop
154,1,5500,nop
147,5,5500,nop
145,4,5500,nop
143,4,5500,nop
141,6,5500,nop
139,3,5500,nop
137,1,5500,nop
133,2,5500,nop
131,5,5500,nop
129,4,5500,nop
127,3,5500,nop
125,3,5500,nop
119,5,5500,nop
117,4,5500,nop
115,1,5500,nop
113,1,5500,nop
111,3,5500,nop
107,5,5500,nop
105,3,5500,nop
103,2,5500,nop
101,1,5500,nop
99,1,5500,nop
97,2,5500,nop
95,3,5500,nop
93,4,5500,none
87,6,5500,nop
85,5,5500,nop
83,4,5500,nop
81,3,5500,nop
79,2,5500,nop
77,1,5500,nop
75,1,5500,nop
73,2,5500,nop
71,3,5500,nop
4,3,5500,nop
3,2,5500,nop
2,1,5500,nop
170,6,5700,nop
164,6,5700,nop
154,1,5700,nop
147,5,5700,nop
145,4,5700,nop
143,4,5700,nop
141,6,5700,nop
139,3,5700,nop
137,1,5700,nop
133,2,5700,nop
131,5,5700,nop
129,4,5700,nop
127,3,5700,nop
125,3,5700,nop
119,5,5700,nop
117,4,5700,nop
115,1,5700,nop
113,1,5700,nop
111,3,5700,nop
107,5,5700,nop
105,3,5700,nop
103,2,5700,nop
101,1,5700,nop
99,1,5700,nop
97,2,5700,nop
95,3,5700,nop
93,4,5700,none
87,6,5700,nop
85,5,5700,nop
83,4,5700,nop
81,3,5700,nop
79,2,5700,nop
77,1,5700,nop
75,1,5700,nop
73,2,5700,nop
71,3,5700,nop
4,3,5700,nop
3,2,5700,nop
2,1,5700,nop
170,6,5900,nop
164,6,5900,nop
154,1,5900,nop
147,5,5900,nop
145,4,5900,nop
143,4,5900,nop
141,6,5900,nop
139,3,5900,nop
137,1,5900,nop
133,2,5900,nop
131,5,5900,nop
129,4,5900,nop
127,3,5900,nop
125,3,5900,nop
119,5,5900,nop
117,4,5900,nop
115,1,5900,nop
113,1,5900,nop
111,3,5900,nop
107,5,5900,nop
105,3,5900,nop
103,2,5900,nop
101,1,5900,nop
99,1,5900,nop
97,2,5900,nop
95,3,5900,nop
93,4,5900,none
87,6,5900,nop
85,5,5900,nop
83,4,5900,nop
81,3,5900,nop
79,2,5900,nop
77,1,5900,nop
75,1,5900,nop
73,2,5900,nop
71,3,5900,nop
4,3,5900,nop
3,2,5900,nop
2,1,5900,nop
170,6,6100,nop
164,6,6100,replicate
154,1,6100,nop
147,5,6100,nop
145,4,6100,nop
143,4,6100,nop
141,6,6100,nop
139,3,6100,nop
137,1,6100,nop
133,2,6100,nop
131,5,6100,nop
129,4,6100,nop
127,3,6100,nop
125,3,6100,replicate
119,5,6100,nop
117,4,6100,nop
115,1,6100,nop
113,1,6100,nop
111,3,6100,nop
107,5,6100,nop
105,3,6100,nop
103,2,6100,nop
101,1,6100,nop
99,1,6100,nop
97,2,6100,nop
95,3,6100,nop
93,4,6100,none
87,6,6100,nop
85,5,6100,nop
83,4,6100,nop
81,3,6100,nop
79,2,6100,nop
77,1,6100,nop
75,1,6100,nop
73,2,6100,nop
71,3,6100,nop
4,3,6100,nop
3,2,6100,nop
2,1,6100,nop
174,3,6300,nop
172,6,6300,migrate
170,6,6300,undeploy
164,6,6300,nop
154,1,6300,nop
147,5,6300,nop
145,4,6300,nop
143,4,6300,nop
141,6,6300,nop
139,3,6300,nop
137,1,6300,nop
133,2,6300,nop
131,5,6300,nop
129,4,6300,nop
127,3,6300,nop
125,3,6300,none
119,5,6300,nop
117,4,6300,nop
115,1,6300,nop
113,1,6300,nop
111,3,6300,nop
107,5,6300,nop
105,3,6300,nop
103,2,6300,nop
101,1,6300,nop
99,1,6300,nop
97,2,6300,nop
95,3,6300,nop
93,4,6300,none
87,6,6300,nop
85,5,6300,nop
83,4,6300,nop
81,3,6300,nop
79,2,6300,nop
77,1,6300,nop
75,1,6300,nop
73,2,6300,nop
71,3,6300,undeploy
4,3,6300,nop
3,2,6300,nop
2,1,6300,nop
176,6,6500,nop
174,3,6500,nop
164,6,6500,nop
154,1,6500,nop
147,5,6500,nop
145,4,6500,nop
143,4,6500,nop
141,6,6500,nop
139,3,6500,nop
137,1,6500,nop
133,2,6500,nop
131,5,6500,nop
129,4,6500,nop
127,3,6500,nop
125,3,6500,none
119,5,6500,nop
117,4,6500,nop
115,1,6500,nop
113,1,6500,nop
111,3,6500,nop
107,5,6500,nop
105,3,6500,nop
103,2,6500,nop
101,1,6500,nop
99,1,6500,nop
97,2,6500,nop
95,3,6500,nop
93,4,6500,none
87,6,6500,nop
85,5,6500,nop
83,4,6500,nop
81,3,6500,nop
79,2,6500,nop
77,1,6500,nop
75,1,6500,nop
73,2,6500,nop
4,3,6500,nop
3,2,6500,nop
2,1,6500,nop
176,6,6700,nop
174,3,6700,nop
164,6,6700,nop
154,1,6700,nop
147,5,6700,nop
145,4,6700,nop
143,4,6700,nop
141,6,6700,nop
139,3,6700,nop
137,1,6700,nop
133,2,6700,nop
131,5,6700,nop
129,4,6700,nop
127,3,6700,nop
125,3,6700,none
119,5,6700,nop
117,4,6700,nop
115,1,6700,nop
113,1,6700,nop
111,3,6700,nop
107,5,6700,nop
105,3,6700,nop
103,2,6700,nop
101,1,6700,nop
99,1,6700,nop
97,2,6700,nop
95,3,6700,nop
93,4,6700,none
87,6,6700,nop
85,5,6700,nop
83,4,6700,nop
81,3,6700,nop
79,2,6700,nop
77,1,6700,nop
75,1,6700,nop
73,2,6700,nop
4,3,6700,nop
3,2,6700,nop
2,1,6700,nop
176,6,6900,nop
174,3,6900,nop
164,6,6900,nop
154,1,6900,nop
147,5,6900,nop
145,4,6900,nop
143,4,6900,nop
141,6,6900,nop
139,3,6900,nop
137,1,6900,nop
133,2,6900,nop
131,5,6900,nop
129,4,6900,nop
127,3,6900,nop
125,3,6900,none
119,5,6900,nop
117,4,6900,nop
115,1,6900,nop
113,1,6900,nop
111,3,6900,nop
107,5,6900,nop
105,3,6900,nop
103,2,6900,nop
101,1,6900,nop
99,1,6900,nop
97,2,6900,nop
95,3,6900,nop
93,4,6900,none
87,6,6900,nop
85,5,6900,nop
83,4,6900,nop
81,3,6900,nop
79,2,6900,nop
77,1,6900,nop
75,1,6900,nop
73,2,6900,nop
4,3,6900,nop
3,2,6900,nop
2,1,6900,nop
176,6,7100,nop
174,3,7100,nop
164,6,7100,nop
154,1,7100,nop
147,5,7100,nop
145,4,7100,nop
143,4,7100,nop
141,6,7100,nop
139,3,7100,nop
137,1,7100,nop
133,2,7100,nop
131,5,7100,nop
129,4,7100,nop
127,3,7100,nop
125,3,7100,none
119,5,7100,nop
117,4,7100,nop
115,1,7100,nop
113,1,7100,nop
111,3,7100,nop
107,5,7100,nop
105,3,7100,nop
103,2,7100,nop
101,1,7100,nop
99,1,7100,nop
97,2,7100,nop
95,3,7100,nop
93,4,7100,none
87,6,7100,nop
85,5,7100,nop
83,4,7100,nop
81,3,7100,nop
79,2,7100,nop
77,1,7100,nop
75,1,7100,nop
73,2,7100,nop
4,3,7100,nop
3,2,7100,nop
2,1,7100,nop
176,6,7300,nop
174,3,7300,nop
164,6,7300,nop
154,1,7300,nop
147,5,7300,nop
145,4,7300,nop
143,4,7300,nop
141,6,7300,nop
139,3,7300,nop
137,1,7300,nop
133,2,7300,nop
131,5,7300,nop
129,4,7300,nop
127,3,7300,nop
125,3,7300,none
119,5,7300,nop
117,4,7300,nop
115,1,7300,nop
113,1,7300,nop
111,3,7300,nop
107,5,7300,nop
105,3,7300,nop
103,2,7300,nop
101,1,7300,nop
99,1,7300,nop
97,2,7300,nop
95,3,7300,nop
93,4,7300,none
87,6,7300,nop
85,5,7300,nop
83,4,7300,nop
81,3,7300,nop
79,2,7300,nop
77,1,7300,nop
75,1,7300,nop
73,2,7300,nop
4,3,7300,nop
3,2,7300,nop
2,1,7300,nop
176,6,7500,nop
174,3,7500,nop
164,6,7500,nop
154,1,7500,nop
147,5,7500,nop
145,4,7500,nop
143,4,7500,nop
141,6,7500,nop
139,3,7500,nop
137,1,7500,nop
133,2,7500,nop
131,5,7500,nop
129,4,7500,nop
127,3,7500,nop
125,3,7500,none
119,5,7500,nop
117,4,7500,nop
115,1,7500,nop
113,1,7500,nop
111,3,7500,nop
107,5,7500,nop
105,3,7500,nop
103,2,7500,nop
101,1,7500,nop
99,1,7500,nop
97,2,7500,nop
95,3,7500,nop
93,4,7500,none
87,6,7500,nop
85,5,7500,nop
83,4,7500,nop
81,3,7500,nop
79,2,7500,nop
77,1,7500,nop
75,1,7500,nop
73,2,7500,nop
4,3,7500,nop
3,2,7500,nop
2,1,7500,nop
176,6,7700,nop
174,3,7700,nop
164,6,7700,nop
154,1,7700,nop
147,5,7700,nop
145,4,7700,nop
143,4,7700,nop
141,6,7700,nop
139,3,7700,nop
137,1,7700,nop
133,2,7700,nop
131,5,7700,nop
129,4,7700,nop
127,3,7700,nop
125,3,7700,none
119,5,7700,nop
117,4,7700,nop
115,1,7700,nop
113,1,7700,nop
111,3,7700,nop
107,5,7700,nop
105,3,7700,nop
103,2,7700,nop
101,1,7700,nop
99,1,7700,nop
97,2,7700,nop
95,3,7700,nop
93,4,7700,none
87,6,7700,nop
85,5,7700,nop
83,4,7700,nop
81,3,7700,nop
79,2,7700,nop
77,1,7700,nop
75,1,7700,nop
73,2,7700,nop
4,3,7700,nop
3,2,7700,nop
2,1,7700,nop
176,6,7900,nop
174,3,7900,nop
164,6,7900,nop
154,1,7900,nop
147,5,7900,nop
145,4,7900,nop
143,4,7900,nop
