idService,app,time,action
73,5,1900,nop
71,4,1900,nop
4,3,1900,nop
3,2,1900,nop
2,1,1900,nop
111,4,2100,nop
109,5,2100,nop
107,4,2100,nop
105,4,2100,nop
103,6,2100,replicate
101,4,2100,nop
99,5,2100,nop
97,4,2100,nop
91,5,2100,nop
89,4,2100,nop
87,6,2100,replicate
85,5,2100,nop
83,4,2100,nop
75,6,2100,nop
73,5,2100,nop
71,4,2100,nop
4,3,2100,nop
3,2,2100,nop
2,1,2100,nop
116,6,2300,migrate
114,6,2300,migrate
111,4,2300,nop
109,5,2300,nop
107,4,2300,nop
105,4,2300,nop
103,6,2300,nop
101,4,2300,nop
99,5,2300,nop
97,4,2300,nop
91,5,2300,nop
89,4,2300,nop
87,6,2300,undeploy
85,5,2300,nop
83,4,2300,nop
75,6,2300,nop
73,5,2300,nop
71,4,2300,nop
4,3,2300,nop
3,2,2300,nop
2,1,2300,nop
120,6,2500,migrate
118,6,2500,migrate
111,4,2500,nop
109,5,2500,nop
107,4,2500,nop
105,4,2500,nop
103,6,2500,nop
101,4,2500,nop
99,5,2500,nop
97,4,2500,nop
91,5,2500,nop
89,4,2500,nop
85,5,2500,nop
83,4,2500,nop
75,6,2500,nop
73,5,2500,nop
71,4,2500,nop
4,3,2500,nop
3,2,2500,nop
2,1,2500,nop
124,6,2700,migrate
122,6,2700,migrate
111,4,2700,nop
109,5,2700,nop
107,4,2700,nop
105,4,2700,nop
103,6,2700,nop
101,4,2700,nop
99,5,2700,nop
97,4,2700,nop
91,5,2700,nop
89,4,2700,nop
85,5,2700,nop
83,4,2700,nop
75,6,2700,nop
73,5,2700,nop
71,4,2700,nop
4,3,2700,nop
3,2,2700,nop
2,1,2700,nop
128,6,2900,nop
126,6,2900,nop
111,4,2900,nop
109,5,2900,nop
107,4,2900,nop
105,4,2900,nop
103,6,2900,nop
101,4,2900,nop
99,5,2900,nop
97,4,2900,nop
91,5,2900,nop
89,4,2900,nop
85,5,2900,nop
83,4,2900,nop
75,6,2900,nop
73,5,2900,nop
71,4,2900,nop
4,3,2900,nop
3,2,2900,nop
2,1,2900,nop
128,6,3100,nop
126,6,3100,nop
111,4,3100,nop
109,5,3100,nop
107,4,3100,nop
105,4,3100,nop
103,6,3100,nop
101,4,3100,nop
99,5,3100,nop
97,4,3100,nop
91,5,3100,nop
89,4,3100,nop
85,5,3100,nop
83,4,3100,nop
75,6,3100,nop
73,5,3100,nop
71,4,3100,nop
4,3,3100,nop
3,2,3100,nop
2,1,3100,nop
128,6,3300,nop
126,6,3300,nop
111,4,3300,nop
109,5,3300,nop
107,4,3300,nop
105,4,3300,nop
103,6,3300,nop
101,4,3300,nop
99,5,3300,nop
97,4,3300,nop
91,5,3300,nop
89,4,3300,nop
85,5,3300,nop
83,4,3300,nop
75,6,3300,nop
73,5,3300,nop
71,4,3300,nop
4,3,3300,nop
3,2,3300,nop
2,1,3300,nop
128,6,3500,nop
126,6,3500,nop
111,4,3500,nop
109,5,3500,nop
107,4,3500,nop
105,4,3500,nop
103,6,3500,nop
101,4,3500,nop
99,5,3500,nop
97,4,3500,nop
91,5,3500,nop
89,4,3500,nop
85,5,3500,nop
83,4,3500,nop
75,6,3500,nop
73,5,3500,nop
71,4,3500,nop
4,3,3500,nop
3,2,3500,nop
2,1,3500,nop
128,6,3700,nop
126,6,3700,nop
111,4,3700,nop
109,5,3700,nop
107,4,3700,nop
105,4,3700,nop
103,6,3700,nop
101,4,3700,nop
99,5,3700,nop
97,4,3700,nop
91,5,3700,nop
89,4,3700,nop
85,5,3700,nop
83,4,3700,nop
75,6,3700,nop
73,5,3700,nop
71,4,3700,nop
4,3,3700,nop
3,2,3700,nop
2,1,3700,nop
128,6,3900,nop
126,6,3900,nop
111,4,3900,nop
109,5,3900,nop
107,4,3900,nop
105,4,3900,nop
103,6,3900,nop
101,4,3900,nop
99,5,3900,nop
97,4,3900,nop
91,5,3900,nop
89,4,3900,nop
85,5,3900,nop
83,4,3900,nop
75,6,3900,nop
73,5,3900,nop
71,4,3900,nop
4,3,3900,nop
3,2,3900,nop
2,1,3900,nop
128,6,4100,nop
126,6,4100,nop
111,4,4100,nop
109,5,4100,nop
107,4,4100,nop
105,4,4100,nop
103,6,4100,replicate
101,4,4100,nop
99,5,4100,nop
97,4,4100,nop
91,5,4100,nop
89,4,4100,nop
85,5,4100,nop
83,4,4100,nop
75,6,4100,nop
73,5,4100,nop
71,4,4100,nop
4,3,4100,nop
3,2,4100,nop
2,1,4100,nop
130,6,4300,migrate
128,6,4300,undeploy
126,6,4300,nop
111,4,4300,nop
109,5,4300,nop
107,4,4300,nop
105,4,4300,nop
103,6,4300,nop
101,4,4300,nop
99,5,4300,nop
97,4,4300,nop
91,5,4300,nop
89,4,4300,nop
85,5,4300,nop
83,4,4300,nop
75,6,4300,nop
73,5,4300,nop
71,4,4300,nop
4,3,4300,nop
3,2,4300,nop
2,1,4300,nop
132,6,4500,nop
126,6,4500,nop
111,4,4500,nop
109,5,4500,nop
107,4,4500,nop
105,4,4500,nop
103,6,4500,nop
101,4,4500,nop
99,5,4500,nop
97,4,4500,nop
91,5,4500,nop
89,4,4500,nop
85,5,4500,nop
83,4,4500,nop
75,6,4500,nop
73,5,4500,nop
71,4,4500,nop
4,3,4500,nop
3,2,4500,nop
2,1,4500,nop
132,6,4700,nop
126,6,4700,nop
111,4,4700,nop
109,5,4700,nop
107,4,4700,nop
105,4,4700,nop
103,6,4700,nop
101,4,4700,nop
99,5,4700,nop
97,4,4700,nop
91,5,4700,nop
89,4,4700,nop
85,5,4700,nop
83,4,4700,nop
75,6,4700,nop
73,5,4700,nop
71,4,4700,nop
4,3,4700,nop
3,2,4700,nop
2,1,4700,nop
132,6,4900,nop
126,6,4900,nop
111,4,4900,nop
109,5,4900,nop
107,4,4900,nop
105,4,4900,nop
103,6,4900,nop
101,4,4900,nop
99,5,4900,nop
97,4,4900,nop
91,5,4900,nop
89,4,4900,nop
85,5,4900,nop
83,4,4900,nop
75,6,4900,nop
73,5,4900,nop
71,4,4900,nop
4,3,4900,nop
3,2,4900,nop
2,1,4900,nop
132,6,5100,nop
126,6,5100,nop
111,4,5100,nop
109,5,5100,nop
107,4,5100,nop
105,4,5100,nop
103,6,5100,nop
101,4,5100,nop
99,5,5100,nop
97,4,5100,nop
91,5,5100,nop
89,4,5100,nop
85,5,5100,nop
83,4,5100,nop
75,6,5100,nop
73,5,5100,nop
71,4,5100,nop
4,3,5100,nop
3,2,5100,nop
2,1,5100,nop
132,6,5300,nop
126,6,5300,nop
111,4,5300,nop
109,5,5300,nop
107,4,5300,nop
105,4,5300,nop
103,6,5300,nop
101,4,5300,nop
99,5,5300,nop
97,4,5300,nop
91,5,5300,nop
89,4,5300,nop
85,5,5300,nop
83,4,5300,nop
75,6,5300,nop
73,5,5300,nop
71,4,5300,nop
4,3,5300,nop
3,2,5300,nop
2,1,5300,nop
132,6,5500,nop
126,6,5500,nop
111,4,5500,nop
109,5,5500,nop
107,4,5500,nop
105,4,5500,nop
103,6,5500,nop
101,4,5500,nop
99,5,5500,nop
97,4,5500,nop
91,5,5500,nop
89,4,5500,nop
85,5,5500,nop
83,4,5500,nop
75,6,5500,nop
73,5,5500,nop
71,4,5500,nop
4,3,5500,nop
3,2,5500,nop
2,1,5500,nop
132,6,5700,nop
126,6,5700,nop
111,4,5700,nop
109,5,5700,nop
107,4,5700,nop
105,4,5700,nop
103,6,5700,nop
101,4,5700,nop
99,5,5700,nop
97,4,5700,nop
91,5,5700,nop
89,4,5700,nop
85,5,5700,nop
83,4,5700,nop
75,6,5700,nop
73,5,5700,nop
71,4,5700,nop
4,3,5700,nop
3,2,5700,nop
2,1,5700,nop
132,6,5900,nop
126,6,5900,nop
111,4,5900,nop
109,5,5900,nop
107,4,5900,nop
105,4,5900,nop
103,6,5900,nop
101,4,5900,nop
99,5,5900,nop
97,4,5900,nop
91,5,5900,nop
89,4,5900,nop
85,5,5900,nop
83,4,5900,nop
75,6,5900,nop
73,5,5900,nop
71,4,5900,nop
4,3,5900,nop
3,2,5900,nop
2,1,5900,nop
132,6,6100,nop
126,6,6100,replicate
111,4,6100,nop
109,5,6100,nop
107,4,6100,nop
105,4,6100,nop
103,6,6100,nop
101,4,6100,nop
99,5,6100,nop
97,4,6100,nop
91,5,6100,nop
89,4,6100,nop
85,5,6100,nop
83,4,6100,nop
75,6,6100,nop
73,5,6100,nop
71,4,6100,nop
4,3,6100,nop
3,2,6100,nop
2,1,6100,nop
134,6,6300,migrate
132,6,6300,undeploy
126,6,6300,nop
111,4,6300,nop
109,5,6300,nop
107,4,6300,nop
105,4,6300,nop
103,6,6300,nop
101,4,6300,nop
99,5,6300,nop
97,4,6300,nop
91,5,6300,nop
89,4,6300,nop
85,5,6300,nop
83,4,6300,nop
75,6,6300,nop
73,5,6300,nop
71,4,6300,nop
4,3,6300,nop
3,2,6300,nop
2,1,6300,nop
136,6,6500,nop
126,6,6500,nop
111,4,6500,nop
109,5,6500,nop
107,4,6500,nop
105,4,6500,nop
103,6,6500,nop
101,4,6500,nop
99,5,6500,nop
97,4,6500,nop
91,5,6500,nop
89,4,6500,nop
85,5,6500,nop
83,4,6500,nop
75,6,6500,nop
73,5,6500,nop
71,4,6500,nop
4,3,6500,nop
3,2,6500,nop
2,1,6500,nop
136,6,6700,nop
126,6,6700,nop
111,4,6700,nop
109,5,6700,nop
107,4,6700,nop
105,4,6700,nop
103,6,6700,nop
101,4,6700,nop
99,5,6700,nop
97,4,6700,nop
91,5,6700,nop
89,4,6700,nop
85,5,6700,nop
83,4,6700,nop
75,6,6700,nop
73,5,6700,nop
71,4,6700,nop
4,3,6700,nop
3,2,6700,nop
2,1,6700,nop
136,6,6900,nop
126,6,6900,nop
111,4,6900,nop
109,5,6900,nop
107,4,6900,nop
105,4,6900,nop
103,6,6900,nop
101,4,6900,nop
99,5,6900,nop
97,4,6900,nop
91,5,6900,nop
89,4,6900,nop
85,5,6900,nop
83,4,6900,nop
75,6,6900,nop
73,5,6900,nop
71,4,6900,nop
4,3,6900,nop
3,2,6900,nop
2,1,6900,nop
136,6,7100,nop
126,6,7100,nop
111,4,7100,nop
109,5,7100,nop
107,4,7100,nop
105,4,7100,nop
103,6,7100,nop
101,4,7100,nop
99,5,7100,nop
97,4,7100,nop
91,5,7100,nop
89,4,7100,nop
85,5,7100,nop
83,4,7100,nop
75,6,7100,nop
73,5,7100,nop
71,4,7100,nop
4,3,7100,nop
3,2,7100,nop
2,1,7100,nop
136,6,7300,nop
126,6,7300,nop
111,4,7300,nop
109,5,7300,nop
107,4,7300,nop
105,4,7300,nop
103,6,7300,nop
101,4,7300,nop
99,5,7300,nop
97,4,7300,nop
91,5,7300,nop
89,4,7300,nop
85,5,7300,nop
83,4,7300,nop
75,6,7300,nop
73,5,7300,nop
71,4,7300,nop
4,3,7300,nop
3,2,7300,nop
2,1,7300,nop
136,6,7500,nop
126,6,7500,nop
111,4,7500,nop
109,5,7500,nop
107,4,7500,nop
105,4,7500,nop
103,6,7500,nop
101,4,7500,nop
99,5,7500,nop
97,4,7500,nop
91,5,7500,nop
89,4,7500,nop
85,5,7500,nop
83,4,7500,nop
75,6,7500,nop
73,5,7500,nop
71,4,7500,nop
4,3,7500,nop
3,2,7500,nop
2,1,7500,nop
136,6,7700,nop
126,6,7700,nop
111,4,7700,nop
109,5,7700,nop
107,4,7700,nop
105,4,7700,nop
103,6,7700,nop
101,4,7700,nop
99,5,7700,nop
97,4,7700,nop
91,5,7700,nop
89,4,7700,nop
85,5,7700,nop
83,4,7700,nop
75,6,7700,nop
73,5,7700,nop
71,4,7700,nop
4,3,7700,nop
3,2,7700,nop
2,1,7700,nop
136,6,7900,nop
126,6,7900,nop
111,4,7900,nop
109,5,7900,nop
107,4,7900,nop
105,4,7900,nop
103,6,7900,nop
101,4,7900,nop
99,5,7900,nop
97,4,7900,nop
91,5,7900,nop
89,4,7900,nop
85,5,7900,nop
83,4,7900,nop
75,6,7900,nop
73,5,7900,nop
71,4,7900,nop
4,3,7900,nop
3,2,7900,nop
2,1,7900,nop
136,6,8100,nop
126,6,8100,nop
111,4,8100,nop
109,5,8100,nop
107,4,8100,nop
105,4,8100,nop
103,6,8100,nop
101,4,8100,nop
99,5,8100,nop
97,4,8100,nop
91,5,8100,nop
89,4,8100,nop
85,5,8100,nop
83,4,8100,nop
75,6,8100,nop
73,5,8100,nop
71,4,8100,nop
4,3,8100,nop
3,2,8100,nop
2,1,8100,nop
136,6,8300,nop
126,6,8300,nop
111,4,8300,nop
109,5,8300,nop
107,4,8300,nop
105,4,8300,undeploy
103,6,8300,nop
101,4,8300,nop
99,5,8300,nop
97,4,8300,nop
91,5,8300,nop
89,4,8300,nop
85,5,8300,nop
83,4,8300,nop
75,6,8300,nop
73,5,8300,nop
71,4,8300,nop
4,3,8300,nop
3,2,8300,nop
2,1,8300,nop
136,6,8500,nop
126,6,8500,nop
111,4,8500,nop
109,5,8500,nop
107,4,8500,nop
103,6,8500,nop
101,4,8500,nop
99,5,8500,nop
97,4,8500,nop
91,5,8500,nop
89,4,8500,nop
85,5,8500,nop
83,4,8500,nop
75,6,8500,nop
73,5,8500,nop
71,4,8500,nop
4,3,8500,nop
3,2,8500,nop
2,1,8500,nop
136,6,8700,nop
126,6,8700,nop
111,4,8700,nop
109,5,8700,nop
107,4,8700,nop
103,6,8700,nop
101,4,8700,nop
99,5,8700,nop
97,4,8700,nop
91,5,8700,nop
89,4,8700,nop
85,5,8700,nop
83,4,8700,nop
75,6,8700,nop
73,5,8700,nop
71,4,8700,nop
4,3,8700,nop
3,2,8700,nop
2,1,8700,nop
136,6,8900,nop
126,6,8900,nop
111,4,8900,nop
109,5,8900,nop
107,4,8900,nop
103,6,8900,nop
101,4,8900,nop
99,5,8900,nop
97,4,8900,nop
91,5,8900,nop
89,4,8900,nop
85,5,8900,nop
83,4,8900,nop
75,6,8900,nop
73,5,8900,nop
71,4,8900,nop
4,3,8900,nop
3,2,8900,nop
2,1,8900,nop
136,6,9100,nop
126,6,9100,nop
111,4,9100,nop
109,5,9100,nop
107,4,9100,nop
103,6,9100,nop
101,4,9100,nop
99,5,9100,nop
97,4,9100,nop
91,5,9100,nop
89,4,9100,nop
85,5,9100,nop
83,4,9100,nop
75,6,9100,nop
73,5,9100,nop
71,4,9100,nop
4,3,9100,nop
3,2,9100,nop
2,1,9100,nop
136,6,9300,nop
126,6,9300,nop
111,4,9300,nop
109,5,9300,nop
107,4,9300,nop
103,6,9300,nop
101,4,9300,nop
99,5,9300,nop
97,4,9300,nop
91,5,9300,nop
89,4,9300,nop
85,5,9300,nop
83,4,9300,nop
75,6,9300,nop
73,5,9300,nop
71,4,9300,nop
4,3,9300,nop
3,2,9300,nop
2,1,9300,nop
136,6,9500,nop
126,6,9500,nop
111,4,9500,nop
109,5,9500,nop
107,4,9500,nop
103,6,9500,nop
101,4,9500,nop
99,5,9500,nop
97,4,9500,nop
91,5,9500,nop
89,4,9500,nop
85,5,9500,nop
83,4,9500,nop
75,6,9500,nop
73,5,9500,nop
71,4,9500,nop
4,3,9500,nop
3,2,9500,nop
2,1,9500,nop
136,6,9700,nop
126,6,9700,nop
111,4,9700,nop
109,5,9700,nop
107,4,9700,nop
103,6,9700,nop
101,4,9700,nop
99,5,9700,nop
97,4,9700,nop
91,5,9700,nop
89,4,9700,nop
85,5,9700,nop
83,4,9700,nop
75,6,9700,nop
73,5,9700,nop
71,4,9700,nop
4,3,9700,nop
3,2,9700,nop
2,1,9700,nop
136,6,9900,nop
126,6,9900,nop
111,4,9900,nop
109,5,9900,nop
107,4,9900,nop
103,6,9900,nop
101,4,9900,nop
99,5,9900,nop
97,4,9900,nop
91,5,9900,nop
89,4,9900,nop
85,5,9900,nop
83,4,9900,nop
75,6,9900,nop
73,5,9900,nop
71,4,9900,nop
4,3,9900,nop
3,2,9900,nop
2,1,9900,nop
136,6,10100,nop
126,6,10100,replicate
111,4,10100,nop
109,5,10100,nop
107,4,10100,nop
103,6,10100,nop
101,4,10100,nop
99,5,10100,nop
97,4,10100,nop
91,5,10100,nop
89,4,10100,nop
85,5,10100,nop
83,4,10100,nop
75,6,10100,nop
73,5,10100,nop
71,4,10100,nop
4,3,10100,nop
3,2,10100,nop
2,1,10100,nop
138,6,10300,migrate
136,6,10300,undeploy
126,6,10300,nop
111,4,10300,nop
109,5,10300,nop
107,4,10300,nop
103,6,10300,nop
101,4,10300,nop
99,5,10300,nop
97,4,10300,nop
91,5,10300,nop
89,4,10300,nop
85,5,10300,nop
83,4,10300,nop
75,6,10300,nop
73,5,10300,nop
71,4,10300,nop
4,3,10300,nop
3,2,10300,nop
2,1,10300,nop
140,6,10500,migrate
126,6,10500,nop
111,4,10500,nop
109,5,10500,nop
107,4,10500,nop
103,6,10500,nop
101,4,10500,nop
99,5,10500,nop
97,4,10500,nop
91,5,10500,nop
89,4,10500,nop
85,5,10500,nop
83,4,10500,nop
75,6,10500,nop
73,5,10500,nop
71,4,10500,nop
4,3,10500,nop
3,2,10500,nop
2,1,10500,nop
142,6,10700,migrate
126,6,10700,nop
111,4,10700,nop
109,5,10700,nop
107,4,10700,nop
103,6,10700,nop
101,4,10700,nop
99,5,10700,nop
97,4,10700,nop
91,5,10700,nop
89,4,10700,nop
85,5,10700,nop
83,4,10700,nop
75,6,10700,nop
73,5,10700,nop
71,4,10700,nop
4,3,10700,nop
3,2,10700,nop
2,1,10700,nop
144,6,10900,nop
126,6,10900,nop
111,4,10900,nop
109,5,10900,nop
107,4,10900,nop
103,6,10900,nop
101,4,10900,nop
99,5,10900,nop
97,4,10900,nop
91,5,10900,nop
89,4,10900,nop
85,5,10900,nop
83,4,10900,nop
75,6,10900,nop
73,5,10900,nop
71,4,10900,nop
4,3,10900,nop
3,2,10900,nop
2,1,10900,nop
144,6,11100,nop
126,6,11100,nop
111,4,11100,nop
109,5,11100,nop
107,4,11100,nop
103,6,11100,nop
101,4,11100,nop
99,5,11100,nop
97,4,11100,nop
91,5,11100,nop
89,4,11100,nop
85,5,11100,nop
83,4,11100,nop
75,6,11100,nop
73,5,11100,nop
71,4,11100,nop
4,3,11100,nop
3,2,11100,nop
2,1,11100,nop
144,6,11300,nop
126,6,11300,nop
111,4,11300,nop
109,5,11300,nop
107,4,11300,nop
103,6,11300,nop
101,4,11300,nop
99,5,11300,nop
97,4,11300,nop
91,5,11300,nop
89,4,11300,nop
85,5,11300,nop
83,4,11300,nop
75,6,11300,nop
73,5,11300,nop
71,4,11300,nop
4,3,11300,nop
3,2,11300,nop
2,1,11300,nop
144,6,11500,nop
126,6,11500,nop
111,4,11500,nop
109,5,11500,nop
107,4,11500,nop
103,6,11500,nop
101,4,11500,nop
99,5,11500,nop
97,4,11500,nop
91,5,11500,nop
89,4,11500,nop
85,5,11500,nop
83,4,11500,nop
75,6,11500,nop
73,5,11500,nop
71,4,11500,nop
4,3,11500,nop
3,2,11500,nop
2,1,11500,nop
144,6,11700,nop
126,6,11700,nop
111,4,11700,nop
109,5,11700,nop
107,4,11700,nop
103,6,11700,nop
101,4,11700,nop
99,5,11700,nop
97,4,11700,nop
91,5,11700,nop
89,4,11700,nop
85,5,11700,nop
83,4,11700,nop
75,6,11700,nop
73,5,11700,nop
71,4,11700,nop
4,3,11700,nop
3,2,11700,nop
2,1,11700,nop
144,6,11900,nop
126,6,11900,nop
111,4,11900,nop
109,5,11900,nop
107,4,11900,nop
103,6,11900,nop
101,4,11900,nop
99,5,11900,nop
97,4,11900,nop
91,5,11900,nop
89,4,11900,nop
85,5,11900,nop
83,4,11900,nop
75,6,11900,nop
73,5,11900,nop
71,4,11900,nop
4,3,11900,nop
3,2,11900,nop
2,1,11900,nop
144,6,12100,nop
126,6,12100,replicate
111,4,12100,nop
109,5,12100,nop
107,4,12100,nop
103,6,12100,nop
101,4,12100,nop
99,5,12100,nop
97,4,12100,nop
91,5,12100,nop
89,4,12100,nop
85,5,12100,nop
83,4,12100,nop
75,6,12100,nop
73,5,12100,nop
71,4,12100,nop
4,3,12100,nop
3,2,12100,nop
2,1,12100,nop
146,6,12300,migrate
144,6,12300,undeploy
126,6,12300,nop
111,4,12300,nop
109,5,12300,nop
107,4,12300,nop
103,6,12300,nop
101,4,12300,nop
99,5,12300,nop
97,4,12300,nop
91,5,12300,nop
89,4,12300,nop
85,5,12300,nop
83,4,12300,nop
75,6,12300,nop
73,5,12300,nop
71,4,12300,nop
4,3,12300,nop
3,2,12300,nop
2,1,12300,nop
148,6,12500,nop
126,6,12500,nop
111,4,12500,nop
109,5,12500,nop
107,4,12500,nop
103,6,12500,nop
101,4,12500,nop
99,5,12500,nop
97,4,12500,nop
91,5,12500,nop
89,4,12500,nop
85,5,12500,nop
83,4,12500,nop
75,6,12500,nop
73,5,12500,nop
71,4,12500,nop
4,3,12500,nop
3,2,12500,nop
2,1,12500,nop
148,6,12700,nop
126,6,12700,nop
111,4,12700,nop
109,5,12700,nop
107,4,12700,nop
103,6,12700,nop
101,4,12700,nop
99,5,12700,nop
97,4,12700,nop
91,5,12700,nop
89,4,12700,nop
85,5,12700,nop
83,4,12700,nop
75,6,12700,nop
73,5,12700,nop
71,4,12700,nop
4,3,12700,nop
3,2,12700,nop
2,1,12700,nop
148,6,12900,nop
126,6,12900,nop
111,4,12900,nop
109,5,12900,nop
107,4,12900,nop
103,6,12900,nop
101,4,12900,nop
99,5,12900,nop
97,4,12900,nop
91,5,12900,nop
89,4,12900,nop
85,5,12900,nop
83,4,12900,nop
75,6,12900,nop
73,5,12900,nop
71,4,12900,nop
4,3,12900,nop
3,2,12900,nop
2,1,12900,nop
148,6,13100,nop
126,6,13100,nop
111,4,13100,nop
109,5,13100,nop
107,4,13100,nop
103,6,13100,nop
101,4,13100,nop
99,5,13100,nop
97,4,13100,nop
91,5,13100,nop
89,4,13100,nop
85,5,13100,nop
83,4,13100,nop
75,6,13100,nop
73,5,13100,nop
71,4,13100,nop
4,3,13100,nop
3,2,13100,nop
2,1,13100,nop
148,6,13300,nop
126,6,13300,nop
111,4,13300,nop
109,5,13300,nop
107,4,13300,nop
103,6,13300,nop
101,4,13300,nop
99,5,13300,nop
97,4,13300,nop
91,5,13300,nop
89,4,13300,nop
85,5,13300,nop
83,4,13300,nop
75,6,13300,nop
73,5,13300,nop
71,4,13300,nop
4,3,13300,nop
3,2,13300,nop
2,1,13300,nop
148,6,13500,nop
126,6,13500,nop
111,4,13500,nop
109,5,13500,nop
107,4,13500,nop
103,6,13500,nop
101,4,13500,nop
99,5,13500,nop
97,4,13500,nop
91,5,13500,nop
89,4,13500,nop
85,5,13500,nop
83,4,13500,nop
75,6,13500,nop
73,5,13500,nop
71,4,13500,nop
4,3,13500,nop
3,2,13500,nop
2,1,13500,nop
148,6,13700,nop
126,6,13700,nop
111,4,13700,nop
109,5,13700,nop
107,4,13700,nop
103,6,13700,nop
101,4,13700,nop
99,5,13700,nop
97,4,13700,nop
91,5,13700,nop
89,4,13700,nop
85,5,13700,nop
83,4,13700,nop
75,6,13700,nop
73,5,13700,nop
71,4,13700,nop
4,3,13700,nop
3,2,13700,nop
2,1,13700,nop
148,6,13900,nop
126,6,13900,nop
111,4,13900,nop
109,5,13900,nop
107,4,13900,nop
103,6,13900,nop
101,4,13900,nop
99,5,13900,nop
97,4,13900,nop
91,5,13900,nop
89,4,13900,nop
85,5,13900,nop
83,4,13900,nop
75,6,13900,nop
73,5,13900,nop
71,4,13900,nop
4,3,13900,nop
3,2,13900,nop
2,1,13900,nop
148,6,14100,nop
126,6,14100,nop
111,4,14100,nop
109,5,14100,replicate
107,4,14100,nop
103,6,14100,replicate
101,4,14100,nop
99,5,14100,nop
97,4,14100,nop
91,5,14100,nop
89,4,14100,nop
85,5,14100,nop
83,4,14100,nop
75,6,14100,nop
73,5,14100,nop
71,4,14100,nop
4,3,14100,nop
3,2,14100,nop
2,1,14100,nop
152,6,14300,migrate
150,5,14300,migrate
148,6,14300,nop
126,6,14300,nop
111,4,14300,nop
109,5,14300,nop
107,4,14300,nop
103,6,14300,nop
101,4,14300,nop
99,5,14300,nop
97,4,14300,nop
91,5,14300,nop
89,4,14300,nop
85,5,14300,nop
83,4,14300,nop
75,6,14300,nop
73,5,14300,nop
71,4,14300,nop
4,3,14300,nop
3,2,14300,nop
2,1,14300,nop
156,5,14500,migrate
154,6,14500,nop
148,6,14500,nop
126,6,14500,nop
111,4,14500,nop
109,5,14500,nop
107,4,14500,nop
103,6,14500,nop
101,4,14500,nop
99,5,14500,nop
97,4,14500,nop
91,5,14500,nop
89,4,14500,nop
85,5,14500,nop
83,4,14500,nop
75,6,14500,nop
73,5,14500,nop
71,4,14500,nop
4,3,14500,nop
3,2,14500,nop
2,1,14500,nop
158,5,14700,migrate
154,6,14700,nop
148,6,14700,nop
126,6,14700,nop
111,4,14700,nop
109,5,14700,nop
107,4,14700,nop
103,6,14700,nop
101,4,14700,nop
99,5,14700,nop
97,4,14700,nop
91,5,14700,nop
89,4,14700,nop
85,5,14700,nop
83,4,14700,nop
75,6,14700,nop
73,5,14700,nop
71,4,14700,nop
4,3,14700,nop
3,2,14700,nop
