time,app,des,tr,ltr,suc
10500,2,133,5,5,1.000000
10500,4,129,5,40,0.125000
10700,5,107,10,40,0.250000
10700,6,87,25,40,0.625000
10700,2,133,5,5,1.000000
10700,3,182,5,5,1.000000
10700,4,83,10,40,0.250000
10700,4,147,5,40,0.125000
10700,3,125,5,5,1.000000
10700,5,119,20,40,0.500000
10700,1,99,5,5,1.000000
10700,3,184,10,5,2.000000
10700,6,143,5,40,0.125000
10700,3,95,5,5,1.000000
10700,1,137,5,5,1.000000
10700,3,81,5,5,1.000000
10700,1,190,5,5,1.000000
10700,1,101,5,5,1.000000
10700,4,129,5,40,0.125000
10700,4,117,5,40,0.125000
10700,3,139,5,5,1.000000
10700,4,151,5,40,0.125000
10700,1,158,5,5,1.000000
10700,1,188,5,5,1.000000
10700,5,85,40,40,1.000000
10700,2,97,5,5,1.000000
10700,4,93,11,40,0.275000
10700,2,103,5,5,1.000000
10700,5,149,5,40,0.125000
10700,6,168,5,40,0.125000
10700,5,131,10,40,0.250000
10700,3,111,5,5,1.000000
10700,2,3,5,5,1.000000
10700,3,127,5,5,1.000000
10700,4,141,5,40,0.125000
10700,2,73,5,5,1.000000
10700,1,77,5,5,1.000000
10700,1,75,5,5,1.000000
10700,6,194,5,40,0.125000
10700,3,178,5,5,1.000000
10700,1,113,5,5,1.000000
10700,2,79,5,5,1.000000
10900,1,113,5,5,1.000000
10900,3,127,5,5,1.000000
10900,3,178,5,5,1.000000
10900,3,95,5,5,1.000000
10900,5,85,40,40,1.000000
10900,2,3,5,5,1.000000
10900,6,87,25,40,0.625000
10900,1,99,5,5,1.000000
10900,1,188,5,5,1.000000
10900,4,129,5,40,0.125000
10900,1,75,5,5,1.000000
10900,5,149,5,40,0.125000
10900,3,182,5,5,1.000000
10900,4,117,5,40,0.125000
10900,2,133,5,5,1.000000
10900,3,125,5,5,1.000000
10900,1,101,5,5,1.000000
10900,2,73,5,5,1.000000
10900,5,107,10,40,0.250000
10900,3,111,5,5,1.000000
10900,3,81,5,5,1.000000
10900,2,97,5,5,1.000000
10900,2,103,5,5,1.000000
10900,4,141,5,40,0.125000
10900,4,151,5,40,0.125000
10900,6,143,5,40,0.125000
10900,4,93,11,40,0.275000
10900,3,184,10,5,2.000000
10900,5,131,10,40,0.250000
10900,4,147,5,40,0.125000
10900,2,79,5,5,1.000000
10900,6,168,5,40,0.125000
10900,1,158,5,5,1.000000
10900,5,119,20,40,0.500000
10900,4,83,10,40,0.250000
10900,1,137,5,5,1.000000
10900,1,190,5,5,1.000000
10900,6,196,5,40,0.125000
10900,3,139,5,5,1.000000
10900,1,77,5,5,1.000000
11100,5,85,40,40,1.000000
11100,4,83,10,40,0.250000
11100,2,103,5,5,1.000000
11100,1,188,5,5,1.000000
11100,2,73,5,5,1.000000
11100,1,77,5,5,1.000000
11100,5,131,10,40,0.250000
11100,5,149,5,40,0.125000
11100,2,97,5,5,1.000000
11100,6,87,25,40,0.625000
11100,1,158,5,5,1.000000
11100,2,3,5,5,1.000000
11100,1,137,5,5,1.000000
11100,3,178,5,5,1.000000
11100,5,119,20,40,0.500000
11100,4,93,11,40,0.275000
11100,3,182,5,5,1.000000
11100,2,79,5,5,1.000000
11100,6,196,5,40,0.125000
11100,2,133,5,5,1.000000
11100,4,129,5,40,0.125000
11100,3,139,5,5,1.000000
11100,3,95,5,5,1.000000
11100,1,99,5,5,1.000000
11100,4,141,5,40,0.125000
11100,4,117,5,40,0.125000
11100,6,143,5,40,0.125000
11100,3,125,5,5,1.000000
11100,1,190,5,5,1.000000
11100,4,147,5,40,0.125000
11100,3,127,5,5,1.000000
11100,4,151,5,40,0.125000
11100,3,184,10,5,2.000000
11100,3,111,5,5,1.000000
11100,1,101,5,5,1.000000
11100,6,168,5,40,0.125000
11100,3,81,5,5,1.000000
11100,1,113,5,5,1.000000
11100,5,107,10,40,0.250000
11100,1,75,5,5,1.000000
11300,4,83,10,40,0.250000
11300,3,182,5,5,1.000000
11300,3,178,5,5,1.000000
11300,1,77,5,5,1.000000
11300,1,188,5,5,1.000000
11300,4,93,11,40,0.275000
11300,4,117,5,40,0.125000
11300,5,107,10,40,0.250000
11300,2,97,5,5,1.000000
11300,2,79,5,5,1.000000
11300,1,75,5,5,1.000000
11300,1,113,5,5,1.000000
11300,4,141,5,40,0.125000
11300,2,3,5,5,1.000000
11300,1,99,5,5,1.000000
11300,4,129,5,40,0.125000
11300,5,85,40,40,1.000000
11300,5,131,10,40,0.250000
11300,1,190,5,5,1.000000
11300,5,119,20,40,0.500000
11300,4,147,5,40,0.125000
11300,3,95,5,5,1.000000
11300,3,139,5,5,1.000000
11300,6,196,5,40,0.125000
11300,1,137,5,5,1.000000
11300,2,133,5,5,1.000000
11300,4,151,5,40,0.125000
11300,6,143,5,40,0.125000
11300,6,87,25,40,0.625000
11300,1,158,5,5,1.000000
11300,6,168,5,40,0.125000
11300,3,184,10,5,2.000000
11300,2,103,5,5,1.000000
11300,3,125,5,5,1.000000
11300,2,73,5,5,1.000000
11300,1,101,5,5,1.000000
11300,3,111,5,5,1.000000
11300,3,127,5,5,1.000000
11300,3,81,5,5,1.000000
11300,5,149,5,40,0.125000
11500,4,141,5,40,0.125000
11500,1,190,5,5,1.000000
11500,4,147,5,40,0.125000
11500,5,149,5,40,0.125000
11500,2,103,5,5,1.000000
11500,3,81,5,5,1.000000
11500,4,93,11,40,0.275000
11500,6,87,25,40,0.625000
11500,5,119,20,40,0.500000
11500,5,85,40,40,1.000000
11500,1,99,5,5,1.000000
11500,4,151,5,40,0.125000
11500,1,101,5,5,1.000000
11500,6,168,5,40,0.125000
11500,1,188,5,5,1.000000
11500,6,143,5,40,0.125000
11500,2,133,5,5,1.000000
11500,3,125,5,5,1.000000
11500,6,196,5,40,0.125000
11500,1,113,5,5,1.000000
11500,2,79,5,5,1.000000
11500,2,73,5,5,1.000000
11500,3,127,5,5,1.000000
11500,3,184,10,5,2.000000
11500,2,97,5,5,1.000000
11500,5,131,10,40,0.250000
11500,3,139,5,5,1.000000
11500,3,95,5,5,1.000000
11500,4,129,5,40,0.125000
11500,4,117,5,40,0.125000
11500,3,111,5,5,1.000000
11500,2,3,5,5,1.000000
11500,1,137,5,5,1.000000
11500,1,75,5,5,1.000000
11500,1,77,5,5,1.000000
11500,4,83,10,40,0.250000
11500,1,158,5,5,1.000000
11500,3,178,5,5,1.000000
11500,5,107,10,40,0.250000
11500,3,182,5,5,1.000000
11700,6,143,5,40,0.125000
11700,4,141,5,40,0.125000
11700,6,196,5,40,0.125000
11700,4,151,5,40,0.125000
11700,5,131,10,40,0.250000
11700,5,85,40,40,1.000000
11700,4,129,5,40,0.125000
11700,3,95,5,5,1.000000
11700,1,75,5,5,1.000000
11700,4,93,11,40,0.275000
11700,3,184,10,5,2.000000
11700,4,83,10,40,0.250000
11700,3,139,5,5,1.000000
11700,5,119,20,40,0.500000
11700,5,107,10,40,0.250000
11700,1,158,5,5,1.000000
11700,4,147,5,40,0.125000
11700,1,101,5,5,1.000000
11700,1,77,5,5,1.000000
11700,1,188,5,5,1.000000
11700,3,81,5,5,1.000000
11700,1,137,5,5,1.000000
11700,6,168,5,40,0.125000
11700,2,73,5,5,1.000000
11700,2,133,5,5,1.000000
11700,3,127,5,5,1.000000
11700,4,117,5,40,0.125000
11700,3,182,5,5,1.000000
11700,1,113,5,5,1.000000
11700,1,99,5,5,1.000000
11700,2,103,5,5,1.000000
11700,2,97,5,5,1.000000
11700,6,87,25,40,0.625000
11700,2,3,5,5,1.000000
11700,1,190,5,5,1.000000
11700,2,79,5,5,1.000000
11700,3,125,5,5,1.000000
11700,3,111,5,5,1.000000
11700,5,149,5,40,0.125000
11700,3,178,5,5,1.000000
11900,5,85,40,40,1.000000
11900,4,151,5,40,0.125000
11900,3,95,5,5,1.000000
11900,5,149,5,40,0.125000
11900,3,184,10,5,2.000000
11900,3,127,5,5,1.000000
11900,6,168,5,40,0.125000
11900,1,137,5,5,1.000000
11900,3,182,5,5,1.000000
11900,4,141,5,40,0.125000
11900,3,125,5,5,1.000000
11900,6,143,5,40,0.125000
11900,1,158,5,5,1.000000
11900,1,190,5,5,1.000000
11900,2,3,5,5,1.000000
11900,1,77,5,5,1.000000
11900,4,147,5,40,0.125000
11900,2,133,5,5,1.000000
11900,3,139,5,5,1.000000
11900,5,131,10,40,0.250000
11900,2,79,5,5,1.000000
11900,3,178,5,5,1.000000
11900,1,75,5,5,1.000000
11900,5,107,10,40,0.250000
11900,3,111,5,5,1.000000
11900,2,103,5,5,1.000000
11900,4,117,5,40,0.125000
11900,6,87,25,40,0.625000
11900,4,83,10,40,0.250000
11900,1,113,5,5,1.000000
11900,2,73,5,5,1.000000
11900,2,97,5,5,1.000000
11900,4,129,5,40,0.125000
11900,1,101,5,5,1.000000
11900,5,119,20,40,0.500000
11900,6,196,5,40,0.125000
11900,3,81,5,5,1.000000
11900,1,188,5,5,1.000000
11900,1,99,5,5,1.000000
11900,4,93,11,40,0.275000
12100,1,77,5,5,1.000000
12100,5,85,40,40,1.000000
12100,2,103,5,5,1.000000
12100,2,97,5,5,1.000000
12100,6,168,8,40,0.200000
12100,3,182,5,5,1.000000
12100,3,184,10,5,2.000000
12100,4,129,5,40,0.125000
12100,3,111,5,5,1.000000
12100,4,147,5,40,0.125000
12100,1,158,5,5,1.000000
12100,5,149,5,40,0.125000
12100,1,137,5,5,1.000000
12100,1,113,5,5,1.000000
12100,4,93,11,40,0.275000
12100,2,3,5,5,1.000000
12100,3,139,5,5,1.000000
12100,3,95,5,5,1.000000
12100,1,188,5,5,1.000000
12100,3,125,5,5,1.000000
12100,1,99,5,5,1.000000
12100,4,117,5,40,0.125000
12100,3,127,5,5,1.000000
12100,4,141,5,40,0.125000
12100,5,131,10,40,0.250000
12100,2,133,5,5,1.000000
12100,6,143,5,40,0.125000
12100,4,151,5,40,0.125000
12100,3,81,5,5,1.000000
12100,6,87,25,40,0.625000
12100,5,119,20,40,0.500000
12100,2,73,5,5,1.000000
12100,4,83,10,40,0.250000
12100,1,190,5,5,1.000000
12100,2,79,5,5,1.000000
12100,5,107,10,40,0.250000
12100,1,75,5,5,1.000000
12100,6,196,2,40,0.050000
12100,3,178,5,5,1.000000
12100,1,101,5,5,1.000000
12300,3,182,5,5,1.000000
12300,6,143,5,40,0.125000
12300,3,81,5,5,1.000000
12300,5,85,40,40,1.000000
12300,3,95,5,5,1.000000
12300,5,107,10,40,0.250000
12300,2,97,5,5,1.000000
12300,2,3,5,5,1.000000
12300,5,131,10,40,0.250000
12300,6,87,25,40,0.625000
12300,3,111,5,5,1.000000
12300,6,198,5,40,0.125000
12300,2,73,5,5,1.000000
12300,4,147,5,40,0.125000
12300,1,190,5,5,1.000000
12300,4,151,5,40,0.125000
12300,3,139,5,5,1.000000
12300,2,103,5,5,1.000000
12300,1,137,5,5,1.000000
12300,1,75,5,5,1.000000
12300,1,158,5,5,1.000000
12300,1,113,5,5,1.000000
12300,5,119,20,40,0.500000
12300,4,129,5,40,0.125000
12300,2,133,5,5,1.000000
12300,3,127,5,5,1.000000
12300,1,101,5,5,1.000000
12300,6,196,0,40,0.000000
12300,1,99,5,5,1.000000
12300,4,117,5,40,0.125000
12300,6,168,5,40,0.125000
12300,5,149,5,40,0.125000
12300,3,178,5,5,1.000000
12300,3,184,10,5,2.000000
12300,4,83,10,40,0.250000
12300,4,93,11,40,0.275000
12300,4,141,5,40,0.125000
12300,1,77,5,5,1.000000
12300,2,79,5,5,1.000000
12300,1,188,5,5,1.000000
12300,3,125,5,5,1.000000
12500,1,158,5,5,1.000000
12500,1,99,5,5,1.000000
12500,5,131,10,40,0.250000
12500,5,119,20,40,0.500000
12500,4,93,11,40,0.275000
12500,1,101,5,5,1.000000
12500,3,125,5,5,1.000000
12500,1,113,5,5,1.000000
12500,5,149,5,40,0.125000
12500,4,129,5,40,0.125000
12500,3,178,5,5,1.000000
12500,3,139,5,5,1.000000
12500,3,182,5,5,1.000000
12500,3,184,10,5,2.000000
12500,3,127,5,5,1.000000
12500,2,79,5,5,1.000000
12500,5,85,40,40,1.000000
12500,6,200,5,40,0.125000
12500,4,141,5,40,0.125000
12500,4,151,5,40,0.125000
12500,5,107,10,40,0.250000
12500,6,143,5,40,0.125000
12500,4,83,10,40,0.250000
12500,4,147,5,40,0.125000
12500,2,103,5,5,1.000000
12500,3,81,5,5,1.000000
12500,6,168,5,40,0.125000
12500,4,117,5,40,0.125000
12500,1,137,5,5,1.000000
12500,1,77,5,5,1.000000
12500,6,87,25,40,0.625000
12500,3,95,5,5,1.000000
12500,2,97,5,5,1.000000
12500,3,111,5,5,1.000000
12500,2,133,5,5,1.000000
12500,1,190,5,5,1.000000
12500,2,73,5,5,1.000000
12500,2,3,5,5,1.000000
12500,1,75,5,5,1.000000
12500,1,188,5,5,1.000000
12700,4,83,10,40,0.250000
12700,3,111,5,5,1.000000
12700,3,178,5,5,1.000000
12700,6,200,5,40,0.125000
12700,4,141,5,40,0.125000
12700,1,75,5,5,1.000000
12700,6,168,5,40,0.125000
12700,2,97,5,5,1.000000
12700,3,127,5,5,1.000000
12700,5,107,10,40,0.250000
12700,2,133,5,5,1.000000
12700,1,158,5,5,1.000000
12700,1,101,5,5,1.000000
12700,2,79,5,5,1.000000
12700,2,3,5,5,1.000000
12700,6,143,5,40,0.125000
12700,2,103,5,5,1.000000
12700,2,73,5,5,1.000000
12700,6,87,25,40,0.625000
12700,3,139,5,5,1.000000
12700,4,151,5,40,0.125000
12700,4,93,11,40,0.275000
12700,1,99,5,5,1.000000
12700,3,182,5,5,1.000000
12700,5,149,5,40,0.125000
12700,4,147,5,40,0.125000
12700,5,119,20,40,0.500000
12700,3,184,10,5,2.000000
12700,1,77,5,5,1.000000
12700,4,129,5,40,0.125000
12700,5,85,40,40,1.000000
12700,3,81,5,5,1.000000
12700,3,95,5,5,1.000000
12700,5,131,10,40,0.250000
12700,1,113,5,5,1.000000
12700,1,190,5,5,1.000000
12700,1,188,5,5,1.000000
12700,1,137,5,5,1.000000
12700,4,117,5,40,0.125000
12700,3,125,5,5,1.000000
12900,5,107,10,40,0.250000
12900,4,147,5,40,0.125000
12900,6,87,25,40,0.625000
12900,1,137,5,5,1.000000
12900,1,190,5,5,1.000000
12900,3,182,5,5,1.000000
12900,3,184,10,5,2.000000
12900,2,79,5,5,1.000000
12900,3,127,5,5,1.000000
12900,1,101,5,5,1.000000
12900,1,113,5,5,1.000000
12900,4,151,5,40,0.125000
12900,2,73,5,5,1.000000
12900,6,200,5,40,0.125000
12900,3,111,5,5,1.000000
12900,5,149,5,40,0.125000
12900,3,81,5,5,1.000000
12900,4,117,5,40,0.125000
12900,2,133,5,5,1.000000
12900,2,103,5,5,1.000000
12900,1,77,5,5,1.000000
12900,3,178,5,5,1.000000
12900,4,93,11,40,0.275000
12900,2,97,5,5,1.000000
12900,1,188,5,5,1.000000
12900,3,139,5,5,1.000000
12900,1,158,5,5,1.000000
12900,1,75,5,5,1.000000
12900,5,85,40,40,1.000000
12900,3,125,5,5,1.000000
12900,4,83,10,40,0.250000
12900,6,168,5,40,0.125000
12900,4,129,5,40,0.125000
12900,5,119,20,40,0.500000
12900,2,3,5,5,1.000000
12900,4,141,5,40,0.125000
12900,5,131,10,40,0.250000
12900,6,143,5,40,0.125000
12900,1,99,5,5,1.000000
12900,3,95,5,5,1.000000
13100,1,190,5,5,1.000000
13100,1,101,5,5,1.000000
13100,1,158,5,5,1.000000
13100,5,85,40,40,1.000000
13100,6,87,25,40,0.625000
13100,5,149,5,40,0.125000
13100,1,99,5,5,1.000000
13100,3,182,5,5,1.000000
13100,4,151,5,40,0.125000
13100,1,137,5,5,1.000000
13100,3,127,5,5,1.000000
13100,4,129,5,40,0.125000
13100,5,107,10,40,0.250000
13100,2,3,5,5,1.000000
13100,6,143,5,40,0.125000
13100,2,73,5,5,1.000000
13100,3,95,5,5,1.000000
13100,2,97,5,5,1.000000
13100,4,117,5,40,0.125000
13100,3,81,5,5,1.000000
13100,1,77,5,5,1.000000
13100,6,168,5,40,0.125000
13100,5,119,20,40,0.500000
13100,2,103,5,5,1.000000
13100,1,188,5,5,1.000000
13100,3,125,5,5,1.000000
13100,3,111,5,5,1.000000
13100,4,83,10,40,0.250000
13100,4,93,11,40,0.275000
13100,3,184,10,5,2.000000
13100,2,79,5,5,1.000000
13100,4,141,5,40,0.125000
13100,3,178,5,5,1.000000
13100,1,75,5,5,1.000000
13100,6,200,5,40,0.125000
13100,3,139,5,5,1.000000
13100,1,113,5,5,1.000000
13100,4,147,5,40,0.125000
13100,5,131,10,40,0.250000
13100,2,133,5,5,1.000000
13300,3,178,5,5,1.000000
13300,4,83,10,40,0.250000
13300,5,107,10,40,0.250000
13300,1,77,5,5,1.000000
13300,6,87,25,40,0.625000
13300,1,75,5,5,1.000000
13300,2,79,5,5,1.000000
13300,2,3,5,5,1.000000
13300,3,182,5,5,1.000000
13300,2,73,5,5,1.000000
13300,4,151,5,40,0.125000
13300,2,97,5,5,1.000000
13300,3,139,5,5,1.000000
13300,5,149,5,40,0.125000
13300,3,81,5,5,1.000000
13300,4,141,5,40,0.125000
13300,3,184,10,5,2.000000
13300,2,103,5,5,1.000000
13300,5,119,20,40,0.500000
13300,5,85,40,40,1.000000
13300,5,131,10,40,0.250000
13300,6,200,5,40,0.125000
13300,1,101,5,5,1.000000
13300,1,113,5,5,1.000000
13300,3,95,5,5,1.000000
13300,6,168,5,40,0.125000
13300,3,127,5,5,1.000000
13300,3,125,5,5,1.000000
13300,3,111,5,5,1.000000
13300,1,99,5,5,1.000000
13300,1,188,5,5,1.000000
13300,1,158,5,5,1.000000
13300,4,147,5,40,0.125000
13300,2,133,5,5,1.000000
13300,4,93,11,40,0.275000
13300,1,137,5,5,1.000000
13300,6,143,5,40,0.125000
13300,4,129,5,40,0.125000
13300,4,117,5,40,0.125000
13300,1,190,5,5,1.000000
13500,4,117,5,40,0.125000
13500,4,151,5,40,0.125000
13500,5,85,40,40,1.000000
13500,1,75,5,5,1.000000
13500,1,77,5,5,1.000000
13500,6,168,5,40,0.125000
13500,6,143,5,40,0.125000
13500,4,129,5,40,0.125000
13500,1,101,5,5,1.000000
13500,3,178,5,5,1.000000
13500,4,83,10,40,0.250000
13500,1,188,5,5,1.000000
13500,3,182,5,5,1.000000
13500,1,113,5,5,1.000000
13500,4,141,5,40,0.125000
13500,4,147,5,40,0.125000
13500,2,103,5,5,1.000000
13500,3,184,10,5,2.000000
13500,4,93,11,40,0.275000
13500,1,137,5,5,1.000000
13500,1,99,5,5,1.000000
13500,2,79,5,5,1.000000
13500,3,95,5,5,1.000000
13500,3,111,5,5,1.000000
13500,6,200,5,40,0.125000
13500,5,131,10,40,0.250000
13500,5,107,10,40,0.250000
13500,2,133,5,5,1.000000
13500,2,97,5,5,1.000000
13500,6,87,25,40,0.625000
13500,1,190,5,5,1.000000
13500,5,149,5,40,0.125000
13500,3,127,5,5,1.000000
13500,3,139,5,5,1.000000
13500,2,73,5,5,1.000000
13500,1,158,5,5,1.000000
13500,2,3,5,5,1.000000
13500,3,81,5,5,1.000000
13500,5,119,20,40,0.500000
13500,3,125,5,5,1.000000
13700,1,77,5,5,1.000000
13700,1,190,5,5,1.000000
13700,6,87,25,40,0.625000
13700,2,133,5,5,1.000000
13700,3,182,5,5,1.000000
13700,3,125,5,5,1.000000
13700,4,93,11,40,0.275000
13700,1,188,5,5,1.000000
13700,1,158,5,5,1.000000
13700,1,75,5,5,1.000000
13700,3,111,5,5,1.000000
13700,4,83,10,40,0.250000
13700,5,85,40,40,1.000000
13700,3,139,5,5,1.000000
13700,2,73,5,5,1.000000
13700,4,151,5,40,0.125000
13700,1,99,5,5,1.000000
13700,6,200,5,40,0.125000
13700,5,149,5,40,0.125000
13700,1,101,5,5,1.000000
13700,2,103,5,5,1.000000
13700,3,95,5,5,1.000000
13700,3,81,5,5,1.000000
13700,3,127,5,5,1.000000
13700,5,119,20,40,0.500000
13700,2,79,5,5,1.000000
13700,6,143,5,40,0.125000
13700,4,117,5,40,0.125000
13700,4,129,5,40,0.125000
13700,5,107,10,40,0.250000
13700,3,178,5,5,1.000000
13700,4,141,5,40,0.125000
13700,2,3,5,5,1.000000
13700,4,147,5,40,0.125000
13700,6,168,5,40,0.125000
13700,5,131,10,40,0.250000
13700,2,97,5,5,1.000000
13700,1,137,5,5,1.000000
13700,1,113,5,5,1.000000
13700,3,184,10,5,2.000000
13900,5,119,20,40,0.500000
13900,4,141,5,40,0.125000
13900,3,182,5,5,1.000000
13900,4,129,5,40,0.125000
13900,3,178,5,5,1.000000
13900,1,188,5,5,1.000000
13900,1,190,5,5,1.000000
13900,4,151,5,40,0.125000
13900,3,127,5,5,1.000000
13900,1,77,5,5,1.000000
13900,3,184,10,5,2.000000
13900,3,139,5,5,1.000000
13900,4,117,5,40,0.125000
13900,2,133,5,5,1.000000
13900,2,103,5,5,1.000000
13900,3,81,5,5,1.000000
13900,1,113,5,5,1.000000
13900,3,111,5,5,1.000000
13900,1,137,5,5,1.000000
13900,6,168,5,40,0.125000
13900,6,143,5,40,0.125000
13900,1,101,5,5,1.000000
13900,2,73,5,5,1.000000
13900,6,87,25,40,0.625000
13900,2,79,5,5,1.000000
13900,6,200,5,40,0.125000
13900,2,3,5,5,1.000000
13900,4,83,10,40,0.250000
13900,5,149,5,40,0.125000
13900,3,125,5,5,1.000000
13900,4,93,11,40,0.275000
13900,1,75,5,5,1.000000
13900,1,99,5,5,1.000000
13900,2,97,5,5,1.000000
13900,1,158,5,5,1.000000
13900,3,95,5,5,1.000000
13900,4,147,5,40,0.125000
13900,5,107,10,40,0.250000
13900,5,131,10,40,0.250000
13900,5,85,40,40,1.000000
14100,3,95,5,5,1.000000
14100,4,151,5,40,0.125000
14100,5,119,20,40,0.500000
14100,2,3,5,5,1.000000
14100,1,101,5,5,1.000000
14100,1,188,5,5,1.000000
14100,1,77,2,5,0.400000
14100,6,143,8,40,0.200000
14100,4,129,5,40,0.125000
14100,2,133,5,5,1.000000
14100,1,75,8,5,1.600000
14100,2,79,5,5,1.000000
14100,3,184,10,5,2.000000
14100,4,93,11,40,0.275000
14100,5,85,40,40,1.000000
14100,3,81,5,5,1.000000
14100,6,168,5,40,0.125000
14100,6,87,19,40,0.475000
14100,4,141,5,40,0.125000
14100,3,127,5,5,1.000000
14100,3,125,5,5,1.000000
14100,1,113,5,5,1.000000
14100,3,182,5,5,1.000000
14100,2,73,5,5,1.000000
14100,3,178,5,5,1.000000
14100,1,99,5,5,1.000000
14100,1,190,5,5,1.000000
14100,1,137,5,5,1.000000
14100,6,200,5,40,0.125000
14100,5,131,10,40,0.250000
14100,5,149,8,40,0.200000
14100,5,107,7,40,0.175000
14100,2,103,5,5,1.000000
14100,2,97,5,5,1.000000
14100,4,117,5,40,0.125000
14100,1,158,5,5,1.000000
14100,4,147,5,40,0.125000
14100,3,139,5,5,1.000000
14100,3,111,5,5,1.000000
14100,4,83,18,40,0.450000
14300,4,151,5,40,0.125000
14300,3,139,5,5,1.000000
14300,3,125,5,5,1.000000
14300,1,99,5,5,1.000000
14300,2,3,5,5,1.000000
14300,3,81,5,5,1.000000
14300,1,113,5,5,1.000000
14300,2,133,5,5,1.000000
14300,4,147,5,40,0.125000
14300,5,107,5,40,0.125000
14300,5,202,5,40,0.125000
14300,2,103,5,5,1.000000
14300,2,73,5,5,1.000000
14300,3,178,5,5,1.000000
14300,1,101,5,5,1.000000
14300,4,117,5,40,0.125000
14300,4,83,20,40,0.500000
14300,5,131,10,40,0.250000
14300,3,127,5,5,1.000000
14300,5,119,20,40,0.500000
14300,6,168,5,40,0.125000
14300,3,182,5,5,1.000000
14300,1,188,5,5,1.000000
14300,6,200,5,40,0.125000
14300,4,129,5,40,0.125000
14300,5,149,5,40,0.125000
14300,1,77,0,5,0.000000
14300,1,75,5,5,1.000000
14300,3,111,5,5,1.000000
14300,6,87,10,40,0.250000
14300,6,204,5,40,0.125000
14300,4,93,10,40,0.250000
14300,3,184,10,5,2.000000
14300,6,143,5,40,0.125000
14300,2,79,5,5,1.000000
14300,3,95,5,5,1.000000
14300,1,206,5,5,1.000000
14300,1,137,5,5,1.000000
14300,4,141,5,40,0.125000
14300,1,158,5,5,1.000000
14300,5,85,40,40,1.000000
14300,2,97,5,5,1.000000
14300,1,190,5,5,1.000000
14500,1,190,5,5,1.000000
14500,3,81,5,5,1.000000
14500,2,79,5,5,1.000000
14500,5,210,5,40,0.125000
14500,2,3,5,5,1.000000
14500,5,85,40,40,1.000000
14500,3,127,5,5,1.000000
14500,2,133,5,5,1.000000
14500,3,111,5,5,1.000000
14500,6,168,5,40,0.125000
14500,4,93,10,40,0.250000
14500,1,188,5,5,1.000000
14500,2,103,5,5,1.000000
14500,4,83,20,40,0.500000
14500,1,99,5,5,1.000000
14500,6,87,10,40,0.250000
14500,5,131,10,40,0.250000
14500,4,129,5,40,0.125000
14500,4,147,5,40,0.125000
14500,3,184,10,5,2.000000
14500,1,113,5,5,1.000000
14500,1,101,5,5,1.000000
14500,4,141,5,40,0.125000
14500,5,119,20,40,0.500000
14500,1,158,5,5,1.000000
14500,6,208,5,40,0.125000
14500,3,139,5,5,1.000000
14500,6,200,5,40,0.125000
14500,1,75,5,5,1.000000
14500,5,149,5,40,0.125000
14500,3,95,5,5,1.000000
14500,2,73,5,5,1.000000
14500,2,97,5,5,1.000000
14500,1,137,5,5,1.000000
14500,3,182,5,5,1.000000
14500,3,178,5,5,1.000000
14500,6,143,5,40,0.125000
14500,4,117,5,40,0.125000
14500,4,151,5,40,0.125000
14500,1,206,5,5,1.000000
14500,5,107,5,40,0.125000
14500,3,125,5,5,1.000000
14700,2,133,5,5,1.000000
14700,6,87,10,40,0.250000
14700,2,3,5,5,1.000000
14700,1,188,5,5,1.000000
14700,1,190,5,5,1.000000
14700,1,75,5,5,1.000000
14700,3,178,5,5,1.000000
14700,3,139,5,5,1.000000
14700,1,137,5,5,1.000000
14700,2,73,5,5,1.000000
14700,4,147,5,40,0.125000
14700,3,127,5,5,1.000000
14700,4,129,5,40,0.125000
14700,4,151,5,40,0.125000
14700,5,131,10,40,0.250000
14700,1,99,5,5,1.000000
14700,5,212,5,40,0.125000
14700,3,111,5,5,1.000000
14700,1,101,5,5,1.000000
14700,2,79,5,5,1.000000
14700,2,97,5,5,1.000000
14700,6,200,5,40,0.125000
14700,1,158,5,5,1.000000
14700,4,93,10,40,0.250000
14700,3,95,5,5,1.000000
14700,5,119,20,40,0.500000
14700,5,107,5,40,0.125000
14700,6,143,5,40,0.125000
14700,2,103,5,5,1.000000
14700,3,182,5,5,1.000000
14700,3,184,10,5,2.000000
14700,4,141,5,40,0.125000
14700,5,85,40,40,1.000000
14700,5,149,5,40,0.125000
14700,3,125,5,5,1.000000
14700,4,117,5,40,0.125000
14700,3,81,5,5,1.000000
14700,1,113,5,5,1.000000
14700,1,206,5,5,1.000000
14700,6,208,5,40,0.125000
14700,6,168,5,40,0.125000
14700,4,83,20,40,0.500000
14900,3,139,5,5,1.000000
14900,1,137,5,5,1.000000
14900,5,85,40,40,1.000000
14900,3,184,10,5,2.000000
14900,6,208,5,40,0.125000
14900,3,182,5,5,1.000000
14900,5,131,10,40,0.250000
14900,3,178,5,5,1.000000
14900,4,141,5,40,0.125000
14900,4,83,20,40,0.500000
14900,1,75,5,5,1.000000
14900,3,127,5,5,1.000000
14900,1,113,5,5,1.000000
14900,4,129,5,40,0.125000
14900,3,81,5,5,1.000000
14900,5,149,5,40,0.125000
14900,2,3,5,5,1.000000
14900,2,103,5,5,1.000000
14900,2,133,5,5,1.000000
14900,4,117,5,40,0.125000
14900,3,95,5,5,1.000000
14900,1,101,5,5,1.000000
14900,5,107,5,40,0.125000
14900,5,119,20,40,0.500000
