taxi id,date time,latitude,longitude
53,2014-02-01 00:00:20,41.889845921237,12.5032556858338
291,2014-02-01 00:00:20,41.8565907838877,12.4922009962884
156,2014-02-01 00:00:31,41.8837570851804,12.4896847523146
187,2014-02-01 00:00:31,41.9250433333333,12.47045
79,2014-02-01 00:00:31,41.90028033,12.46277512
89,2014-02-01 00:00:31,41.796786565126,12.4374902597601
174,2014-02-01 00:00:31,41.8898128219691,12.4745070406691
191,2014-02-01 00:00:30,41.8522401482436,12.5785882059417
297,2014-02-01 00:00:31,41.8919203577535,12.4895935430828
260,2014-02-01 00:00:30,41.8643473038429,12.4647422839145
59,2014-02-01 00:00:30,41.8998446068135,12.4809560956518
122,2014-02-01 00:00:30,41.9202402487457,12.4992729994302
351,2014-02-01 00:00:31,41.9100508227258,12.4966092132391
311,2014-02-01 00:00:31,41.9064750533438,12.490216502142
362,2014-02-01 00:00:30,41.9101993407516,12.4770016466739
196,2014-02-01 00:00:30,41.8922298239912,12.469779213474
58,2014-02-01 00:00:31,41.9161052622144,12.5111763533112
331,2014-02-01 00:00:31,41.9084429321811,12.44833429344
361,2014-02-01 00:00:30,41.9250743463635,12.4835127219558
172,2014-02-01 00:00:30,41.9191790129118,12.5016895033778
352,2014-02-01 00:00:31,41.8978314008564,12.4694898817688
343,2014-02-01 00:00:31,41.8921894474005,12.4697485853991
188,2014-02-01 00:00:31,41.9226663915447,12.4871261442344
318,2014-02-01 00:00:31,41.8854305891446,12.4710844487926
321,2014-02-01 00:00:30,41.89724633,12.47285075
317,2014-02-01 00:00:30,41.9003945442452,12.4730582188245
295,2014-02-01 00:00:30,41.8957895596184,12.4719204209153
368,2014-02-01 00:00:31,41.8915033333333,12.4746483333333
197,2014-02-01 00:00:30,41.884861232788,12.470642809741
259,2014-02-01 00:00:30,41.848538324687,12.5960698827603
135,2014-02-01 00:00:31,41.9331899516031,12.5117847048568
232,2014-02-01 00:00:40,41.9049930387372,12.4828444075095
315,2014-02-01 00:00:40,41.8997588583341,12.4637837068791
298,2014-02-01 00:00:40,41.8927838187665,12.4713064078242
2,2014-02-01 00:00:40,41.9090395026945,12.5079114632066
248,2014-02-01 00:00:41,41.8959019919821,12.4768818873779
234,2014-02-01 00:00:41,41.897783275213,12.4693312066563
105,2014-02-01 00:00:40,41.8971435606299,12.4729530904655
132,2014-02-01 00:00:40,41.858164611683,12.4779331932985
357,2014-02-01 00:00:41,41.8372758606426,12.4729929295711
104,2014-02-01 00:00:41,41.7894829734296,12.2508173851301
281,2014-02-01 00:00:41,41.8964030400792,12.4806101606989
341,2014-02-01 00:00:40,41.9102780501634,12.4756798339092
53,2014-02-01 00:00:40,41.8896664413027,12.5033225737654
224,2014-02-01 00:00:40,41.96616432,12.45571381
37,2014-02-01 00:00:41,41.8977584215648,12.468977224776
178,2014-02-01 00:00:41,41.9213303757194,12.4813747928289
291,2014-02-01 00:00:41,41.8562804243305,12.4926639036588
61,2014-02-01 00:00:40,41.9003116666667,12.4727383333333
228,2014-02-01 00:00:41,41.8972219549272,12.4727742184704
257,2014-02-01 00:00:41,41.9223751174213,12.4900558001627
174,2014-02-01 00:00:41,41.8898128219691,12.4745070406691
365,2014-02-01 00:00:41,41.8949249905382,12.4781115914121
94,2014-02-01 00:00:40,41.9283337261055,12.481630483326
156,2014-02-01 00:00:40,41.8825124308017,12.4917861510387
89,2014-02-01 00:00:41,41.7985263724867,12.4400315738084
187,2014-02-01 00:00:40,41.9237683333333,12.4709783333333
79,2014-02-01 00:00:41,41.90019188,12.46272255
191,2014-02-01 00:00:41,41.8519392665798,12.5789020595742
343,2014-02-01 00:00:41,41.8921464623268,12.4697678901028
59,2014-02-01 00:00:40,41.9012226729152,12.4803658867585
260,2014-02-01 00:00:40,41.8643473038429,12.4647422839145
351,2014-02-01 00:00:40,41.9100508227258,12.4966092132391
311,2014-02-01 00:00:41,41.905888459686,12.4891217030833
297,2014-02-01 00:00:41,41.8926152820708,12.4883702930161
196,2014-02-01 00:00:50,41.8922298239912,12.469779213474
331,2014-02-01 00:00:51,41.9076466513798,12.4495971109718
361,2014-02-01 00:00:51,41.9267097814009,12.4818248581141
122,2014-02-01 00:00:50,41.9192676489389,12.4981394304084
105,2014-02-01 00:00:50,41.8971435606299,12.4729530904655
362,2014-02-01 00:00:50,41.9101993407516,12.4770016466739
352,2014-02-01 00:00:51,41.8978376872838,12.4694306217134
188,2014-02-01 00:00:50,41.9219096385641,12.4864589310478
172,2014-02-01 00:00:50,41.9184745461104,12.5006895877395
318,2014-02-01 00:00:51,41.8858745128805,12.4703587891625
321,2014-02-01 00:00:51,41.89724633,12.47285075
295,2014-02-01 00:00:51,41.8957895596184,12.4719204209153
368,2014-02-01 00:00:51,41.8916683333333,12.47466
197,2014-02-01 00:00:50,41.884861232788,12.470642809741
232,2014-02-01 00:00:51,41.9061937706229,12.4817573656279
259,2014-02-01 00:00:51,41.8522972733821,12.5971751164139
135,2014-02-01 00:00:51,41.9331899516031,12.5117847048568
298,2014-02-01 00:00:51,41.8935987912118,12.4702336918563
317,2014-02-01 00:00:50,41.9003945442452,12.4730582188245
132,2014-02-01 00:00:51,41.8596774011369,12.4783493169237
248,2014-02-01 00:00:51,41.8959019919821,12.4768818873779
234,2014-02-01 00:00:51,41.8977470950241,12.4693140313866
2,2014-02-01 00:00:50,41.9090395026945,12.5079114632066
281,2014-02-01 00:00:51,41.8960328534308,12.4792184133172
341,2014-02-01 00:00:51,41.909868719781,12.4762814814616
104,2014-02-01 00:00:51,41.788322075529,12.2509765005565
224,2014-02-01 00:00:50,41.9662668,12.45454732
257,2014-02-01 00:00:50,41.9218351971802,12.4907941630101
315,2014-02-01 00:00:50,41.8997639164141,12.4640582239138
37,2014-02-01 00:00:51,41.8972639117206,12.4709033322194
178,2014-02-01 00:00:50,41.9207817403018,12.4801821805718
58,2014-02-01 00:00:50,41.9145310744652,12.5088359997114
53,2014-02-01 00:00:50,41.8896664413027,12.5033225737654
61,2014-02-01 00:00:50,41.9003116666667,12.4727383333333
291,2014-02-01 00:00:50,41.8564010212576,12.4926677793031
174,2014-02-01 00:00:50,41.8898128219691,12.4745070406691
365,2014-02-01 00:00:50,41.894958271621,12.4798023985005
94,2014-02-01 00:00:51,41.928371482774,12.4817463509252
228,2014-02-01 00:00:51,41.8972219549272,12.4727742184704
357,2014-02-01 00:00:51,41.8388922718893,12.4738026736498
156,2014-02-01 00:01:00,41.8817298456516,12.4930700915813
89,2014-02-01 00:01:01,41.800165881819,12.4424438636658
297,2014-02-01 00:01:00,41.8930004166682,12.4876514604243
187,2014-02-01 00:01:00,41.923785,12.4709516666667
191,2014-02-01 00:01:01,41.8519293432976,12.5787443855308
343,2014-02-01 00:01:01,41.8921800909899,12.4697024244344
260,2014-02-01 00:01:00,41.8643473038429,12.4647422839145
79,2014-02-01 00:01:00,41.8998513,12.46186503
122,2014-02-01 00:01:01,41.9184201824959,12.4972479447561
58,2014-02-01 00:01:01,41.913418777399,12.5072336438286
59,2014-02-01 00:01:01,41.9017609704402,12.4813849482194
196,2014-02-01 00:01:00,41.8922298239912,12.469779213474
351,2014-02-01 00:01:00,41.9100508227258,12.4966092132391
311,2014-02-01 00:01:00,41.9054550475446,12.4880936572674
362,2014-02-01 00:01:01,41.9102748745671,12.4769209555423
172,2014-02-01 00:01:00,41.9180243819512,12.4999263673406
352,2014-02-01 00:01:01,41.8978360947222,12.469434812665
105,2014-02-01 00:01:01,41.8971435606299,12.4729530904655
188,2014-02-01 00:01:01,41.9217997301086,12.4863842688063
318,2014-02-01 00:01:00,41.8859356147567,12.4697244271156
361,2014-02-01 00:01:01,41.9282979425043,12.4820527620614
361,2014-02-01 00:01:00,41.8968520173803,12.485313070938
321,2014-02-01 00:01:00,41.89720439,12.47282016
317,2014-02-01 00:01:00,41.9003945442452,12.4730582188245
295,2014-02-01 00:01:01,41.895913159259,12.4720998485522
368,2014-02-01 00:01:00,41.8928833333333,12.4752583333333
197,2014-02-01 00:01:00,41.884861232788,12.470642809741
259,2014-02-01 00:01:00,41.8563549475357,12.5983803500739
232,2014-02-01 00:01:00,41.907205209323,12.4805641855285
298,2014-02-01 00:01:01,41.8950007902458,12.4683708976954
135,2014-02-01 00:01:01,41.9331899516031,12.5117847048568
2,2014-02-01 00:01:01,41.9090395026945,12.5079114632066
132,2014-02-01 00:01:11,41.8609990876629,12.4782393571599
104,2014-02-01 00:01:11,41.78667444003,12.2512348449717
357,2014-02-01 00:01:10,41.8413068306992,12.4750690225981
361,2014-02-01 00:01:10,41.8968520173803,12.485313070938
234,2014-02-01 00:01:11,41.8977470950243,12.4693140313869
341,2014-02-01 00:01:11,41.9084882726664,12.4761338551739
315,2014-02-01 00:01:11,41.8997639164141,12.4640582239138
281,2014-02-01 00:01:11,41.8959964896336,12.477287409293
224,2014-02-01 00:01:10,41.96644759,12.45358843
257,2014-02-01 00:01:10,41.9210784442831,12.4915425437066
37,2014-02-01 00:01:11,41.896816196399,12.472962681469
53,2014-02-01 00:01:11,41.8896664413027,12.5033225737654
174,2014-02-01 00:01:10,41.8898128219691,12.4745070406691
248,2014-02-01 00:01:10,41.8959019919821,12.4768818873779
365,2014-02-01 00:01:10,41.8943929911323,12.4809811278158
61,2014-02-01 00:01:10,41.9003116666667,12.4727383333333
178,2014-02-01 00:01:11,41.9198259786782,12.4792160488487
94,2014-02-01 00:01:11,41.928371482774,12.4817463509252
228,2014-02-01 00:01:11,41.8972219549272,12.4727742184704
291,2014-02-01 00:01:10,41.8569482898611,12.4934184486831
156,2014-02-01 00:01:11,41.8817244261193,12.4930847614908
79,2014-02-01 00:01:11,41.89981646,12.46032143
297,2014-02-01 00:01:10,41.8930181764688,12.4876147944249
187,2014-02-01 00:01:10,41.9235833333333,12.470395
89,2014-02-01 00:01:10,41.8015391701924,12.4445903461346
191,2014-02-01 00:01:11,41.8519293432976,12.5787443855308
260,2014-02-01 00:01:10,41.8646480812845,12.4649248836623
351,2014-02-01 00:01:10,41.9100508227258,12.4966092132391
311,2014-02-01 00:01:11,41.904491458125,12.4883044283734
58,2014-02-01 00:01:11,41.9131288440065,12.5067820009136
362,2014-02-01 00:01:20,41.9102748745671,12.4769209555423
122,2014-02-01 00:01:20,41.9181691367599,12.4969749471426
331,2014-02-01 00:01:20,41.9075676100329,12.450720956549
331,2014-02-01 00:01:20,41.9075676100329,12.450720956549
196,2014-02-01 00:01:21,41.8922298239912,12.469779213474
172,2014-02-01 00:01:20,41.9173918974736,12.499114196842
352,2014-02-01 00:01:21,41.8978360947222,12.469434812665
59,2014-02-01 00:01:21,41.9022030099413,12.48305396107
188,2014-02-01 00:01:21,41.9216182007925,12.4875170923146
318,2014-02-01 00:01:20,41.8863498055634,12.4693493599678
321,2014-02-01 00:01:21,41.89720349,12.47281857
343,2014-02-01 00:01:21,41.8921457674632,12.4697187895625
361,2014-02-01 00:01:20,41.9283274468035,12.4823960848153
331,2014-02-01 00:01:20,41.9075676100329,12.450720956549
331,2014-02-01 00:01:20,41.9075676100329,12.450720956549
298,2014-02-01 00:01:20,41.8963179225102,12.4667244404554
197,2014-02-01 00:01:20,41.8851243030846,12.470775794297
368,2014-02-01 00:01:20,41.8936583333333,12.4758883333333
331,2014-02-01 00:01:20,41.9075676100329,12.450720956549
259,2014-02-01 00:01:20,41.8602358395275,12.5995559817455
317,2014-02-01 00:01:21,41.9003907350371,12.473077472599
295,2014-02-01 00:01:21,41.896277049893,12.4724459237408
232,2014-02-01 00:01:21,41.9079860537966,12.4795287337016
315,2014-02-01 00:01:20,41.8997639164141,12.4640582239138
135,2014-02-01 00:01:20,41.9331899516031,12.5117847048568
2,2014-02-01 00:01:20,41.9090395026945,12.5079114632066
105,2014-02-01 00:01:21,41.8971435606299,12.4729530904655
132,2014-02-01 00:01:20,41.8626196931107,12.4785400687708
248,2014-02-01 00:01:20,41.8959019919821,12.4768818873779
234,2014-02-01 00:01:20,41.897718642144,12.4698621437719
357,2014-02-01 00:01:20,41.8435724146696,12.4763403287228
281,2014-02-01 00:01:21,41.8961756684404,12.4763240002437
341,2014-02-01 00:01:21,41.9076470275335,12.475962865918
234,2014-02-01 00:01:21,41.8976127560957,12.470222454798
53,2014-02-01 00:01:20,41.8896664413027,12.5033225737654
224,2014-02-01 00:01:20,41.96699608,12.45307136
257,2014-02-01 00:01:21,41.9210784442831,12.4915425437066
104,2014-02-01 00:01:21,41.784955779053,12.2515411167122
178,2014-02-01 00:01:21,41.9189656112023,12.4771594291966
291,2014-02-01 00:01:20,41.856939199004,12.4934385699274
365,2014-02-01 00:01:20,41.8941231404049,12.4819011087818
174,2014-02-01 00:01:20,41.8898128219691,12.4745070406691
94,2014-02-01 00:01:21,41.928371482774,12.4817463509252
228,2014-02-01 00:01:20,41.8972219549272,12.4727742184704
61,2014-02-01 00:01:20,41.9003633333333,12.472995
156,2014-02-01 00:01:31,41.8809138947523,12.4943850948656
79,2014-02-01 00:01:30,41.8990679,12.46022568
297,2014-02-01 00:01:30,41.8930181764688,12.4876147944249
187,2014-02-01 00:01:30,41.923135,12.46903
89,2014-02-01 00:01:30,41.8014689089012,12.4476216361007
343,2014-02-01 00:01:31,41.8922094110845,12.4697905590602
191,2014-02-01 00:01:31,41.8519293432976,12.5787443855308
260,2014-02-01 00:01:30,41.8652027677948,12.4652451990377
37,2014-02-01 00:01:31,41.8963834014486,12.4747455514602
59,2014-02-01 00:01:31,41.902706371454,12.4850125877073
122,2014-02-01 00:01:31,41.9171705126634,12.4962918114548
351,2014-02-01 00:01:30,41.9100508227258,12.4966092132391
58,2014-02-01 00:01:30,41.9131288440065,12.5067820009136
196,2014-02-01 00:01:30,41.8922298239912,12.469779213474
362,2014-02-01 00:01:31,41.9102748745671,12.4769209555423
311,2014-02-01 00:01:31,41.9043754235114,12.4883650792114
361,2014-02-01 00:01:30,41.9281150493771,12.482310924679
105,2014-02-01 00:01:30,41.8971435606299,12.4729530904655
188,2014-02-01 00:01:31,41.9214849456826,12.4895039490052
172,2014-02-01 00:01:31,41.9167068552376,12.4982418246275
352,2014-02-01 00:01:30,41.897851601243,12.4693364091218
321,2014-02-01 00:01:31,41.89720386,12.4728204
318,2014-02-01 00:01:31,41.886624657952,12.4693194031523
295,2014-02-01 00:01:31,41.8968211208903,12.47208275962
317,2014-02-01 00:01:31,41.9003907350371,12.473077472599
368,2014-02-01 00:01:30,41.8936583333333,12.4758883333333
197,2014-02-01 00:01:30,41.8851243030846,12.470775794297
331,2014-02-01 00:01:30,41.9076253194362,12.4508938752115
259,2014-02-01 00:01:30,41.8630598867896,12.6006139455802
135,2014-02-01 00:01:30,41.9331899516031,12.5117847048568
232,2014-02-01 00:01:31,41.9083117032818,12.4798867747724
2,2014-02-01 00:01:40,41.9091500426974,12.5084336547613
298,2014-02-01 00:01:41,41.897082477808,12.4660706520081
234,2014-02-01 00:01:41,41.8971144030017,12.4717797144264
132,2014-02-01 00:01:40,41.8627213435722,12.4785746962826
248,2014-02-01 00:01:40,41.8959019919821,12.4768818873779
104,2014-02-01 00:01:40,41.7837615749612,12.251018113152
357,2014-02-01 00:01:41,41.8451182484687,12.4779477716469
281,2014-02-01 00:01:41,41.8968881518331,12.4742650673265
341,2014-02-01 00:01:40,41.9066085031621,12.4760581774307
224,2014-02-01 00:01:40,41.96636523,12.45273171
178,2014-02-01 00:01:40,41.919392216025,12.4752997090976
37,2014-02-01 00:01:41,41.8954570772705,12.4750525532388
53,2014-02-01 00:01:41,41.889416787705,12.5031969242388
365,2014-02-01 00:01:40,41.8951274074996,12.4821083141909
61,2014-02-01 00:01:40,41.900355,12.472985
174,2014-02-01 00:01:40,41.8898128219691,12.4745070406691
291,2014-02-01 00:01:41,41.856939199004,12.4934385699274
94,2014-02-01 00:01:41,41.928371482774,12.4817463509252
315,2014-02-01 00:01:40,41.8998841713163,12.4652888702132
156,2014-02-01 00:01:40,41.8799696775646,12.4954783104944
228,2014-02-01 00:01:40,41.8972219549272,12.4727742184704
89,2014-02-01 00:01:40,41.8010943533855,12.4513058873246
257,2014-02-01 00:01:40,41.9203467122408,12.4914808104232
187,2014-02-01 00:01:40,41.9231483333333,12.4688583333333
343,2014-02-01 00:01:41,41.892245776194,12.4698530671505
297,2014-02-01 00:01:41,41.8930181764688,12.4876147944249
191,2014-02-01 00:01:40,41.8519293432976,12.5787443855308
260,2014-02-01 00:01:40,41.8652027677948,12.4652451990377
122,2014-02-01 00:01:40,41.9164621666862,12.4968591553241
58,2014-02-01 00:01:41,41.912909622435,12.5063330762191
311,2014-02-01 00:01:41,41.9039198302956,12.4886798150083
59,2014-02-01 00:01:41,41.9027629560736,12.4852276593532
362,2014-02-01 00:01:50,41.9102748745671,12.4769209555423
351,2014-02-01 00:01:50,41.9100508227258,12.4966092132391
196,2014-02-01 00:01:50,41.8922298239912,12.469779213474
172,2014-02-01 00:01:50,41.9160349685775,12.4971837985274
105,2014-02-01 00:01:50,41.8971435606299,12.4729530904655
352,2014-02-01 00:01:51,41.8978245696053,12.4693381693214
188,2014-02-01 00:01:50,41.9206998986258,12.4890015288477
79,2014-02-01 00:01:50,41.89796908,12.46031366
318,2014-02-01 00:01:51,41.8868338588863,12.4693099895161
321,2014-02-01 00:01:50,41.89720425,12.47282273
295,2014-02-01 00:01:50,41.8969960508988,12.4721902221396
368,2014-02-01 00:01:51,41.8940683333333,12.4761483333333
197,2014-02-01 00:01:50,41.8854624021302,12.4710537828295
298,2014-02-01 00:01:50,41.8988737743348,12.4649230018258
259,2014-02-01 00:01:50,41.8641999279983,12.6017391372529
135,2014-02-01 00:01:51,41.9331899516031,12.5117847048568
361,2014-02-01 00:01:51,41.9277625484392,12.482183855027
317,2014-02-01 00:01:50,41.9003907350371,12.473077472599
104,2014-02-01 00:01:51,41.7819639900328,12.2510351685308
2,2014-02-01 00:01:51,41.9097239122722,12.5100897467801
132,2014-02-01 00:01:51,41.8637315998554,12.4787357111135
248,2014-02-01 00:01:50,41.8959019919821,12.4768818873779
281,2014-02-01 00:01:51,41.8982893315897,12.473872716382
234,2014-02-01 00:01:51,41.8969543110082,12.4724220246638
341,2014-02-01 00:01:51,41.9063655064971,12.4771668453157
79,2014-02-01 00:01:51,41.89748172,12.46148483
79,2014-02-01 00:01:51,41.89748172,12.46148483
331,2014-02-01 00:01:51,41.9080268964171,12.4526650551707
315,2014-02-01 00:01:50,41.8995788736556,12.4664407044216
232,2014-02-01 00:01:50,41.9079060951604,12.4803597826442
53,2014-02-01 00:01:50,41.8891306319485,12.5018981473153
257,2014-02-01 00:01:51,41.9190792983415,12.4903830929066
37,2014-02-01 00:01:51,41.8944684134258,12.4750663797666
79,2014-02-01 00:01:50,41.89748172,12.46148483
365,2014-02-01 00:01:50,41.8955767575106,12.4831507842744
174,2014-02-01 00:01:50,41.8898128219691,12.4745070406691
291,2014-02-01 00:01:50,41.856939199004,12.4934385699274
357,2014-02-01 00:01:50,41.8457917653351,12.4764748231287
224,2014-02-01 00:01:50,41.96544629,12.45318873
61,2014-02-01 00:01:51,41.9003816666667,12.4729983333333
94,2014-02-01 00:01:51,41.9282889908537,12.4824682551355
178,2014-02-01 00:01:51,41.9190587847658,12.4736667515223
228,2014-02-01 00:01:50,41.8972219549272,12.4727742184704
156,2014-02-01 00:02:01,41.8798316726586,12.4956542118986
187,2014-02-01 00:02:00,41.9231483333333,12.4688583333333
297,2014-02-01 00:02:01,41.8934983418879,12.4866990358257
191,2014-02-01 00:02:00,41.8519293432976,12.5787443855308
343,2014-02-01 00:02:01,41.8922114849051,12.4698699553042
260,2014-02-01 00:02:00,41.8652027677948,12.4652451990377
122,2014-02-01 00:02:01,41.9154274108652,12.4963590779102
351,2014-02-01 00:02:00,41.909757164317,12.4966616532759
311,2014-02-01 00:02:00,41.9034902131102,12.4879992654348
58,2014-02-01 00:02:01,41.9114868473728,12.5042148037726
89,2014-02-01 00:02:01,41.8005952242582,12.4553524179373
196,2014-02-01 00:02:01,41.8922298239912,12.469779213474
59,2014-02-01 00:02:00,41.9027629560736,12.4852276593532
105,2014-02-01 00:02:00,41.8971435606299,12.4729530904655
362,2014-02-01 00:02:01,41.9103330101855,12.4768788320406
361,2014-02-01 00:02:01,41.9264397164807,12.4831864144653
352,2014-02-01 00:02:01,41.8978125415742,12.4693945795298
318,2014-02-01 00:02:01,41.8876494917428,12.469235633843
321,2014-02-01 00:02:01,41.89720443,12.47281754
172,2014-02-01 00:02:00,41.916009431973,12.4971473508029
317,2014-02-01 00:02:00,41.9003907350371,12.473077472599
368,2014-02-01 00:02:01,41.89467,12.4764916666667
295,2014-02-01 00:02:00,41.897011947704,12.4723150646089
197,2014-02-01 00:02:00,41.8866996071673,12.4721177171207
232,2014-02-01 00:02:00,41.9076624509344,12.4805408402221
298,2014-02-01 00:02:01,41.8996307859197,12.4645080976188
315,2014-02-01 00:02:01,41.8988270844783,12.4673730129807
259,2014-02-01 00:02:01,41.8652212149127,12.6018742336615
135,2014-02-01 00:02:01,41.9331899516031,12.5117847048568
331,2014-02-01 00:02:01,41.9084914214909,12.4537901580334
2,2014-02-01 00:02:10,41.9103960914675,12.5127348030727
104,2014-02-01 00:02:10,41.7807509973135,12.2494734706294
234,2014-02-01 00:02:11,41.8968869962464,12.472655612618
248,2014-02-01 00:02:11,41.8959019919821,12.4768818873779
357,2014-02-01 00:02:10,41.8476143971837,12.4754661639073
